wallet,first_buy_time,first_buy_time_utc,first_buy_mcap_usd,last_sell_time,last_sell_time_utc,n_buys,n_sells,sol_in,sol_out,tokens_bought,tokens_sold,tokens_still_held,realized_pnl_sol,realized_pnl_usd,hold_minutes,sold_out,n_trades_total
A4rWFozNza39oA323my8dLffKaHPSTh3G3ewHbQw2cqb,1785083175,2026-07-26T16:26:15Z,19357.732207539866,1787739995,2026-08-26T10:26:35Z,63,51,6.2392999190000005,6.9818688689999995,3464837.451027,3464837.4510270017,0,0.74256895,55.306535396,44280.33,True,114
9RjpkA83GJGdxwPMPyhbyUhH13w4EzLDCVkD6wXFstsW,1785083112,2026-07-26T16:25:12Z,7772.349442830954,1785167696,2026-07-27T15:54:56Z,33,13,8.024922240000002,8.724940671,2752828.6373129995,2752828.637313,0,0.7000184310000005,52.13737274088004,1409.73,True,46
pFFv9ZfgHZpL1rsgvhEHpWRT7nGvSKKWywrhJgLtghU,1785083459,2026-07-26T16:30:59Z,11664.382949170424,1785085748,2026-07-26T17:09:08Z,2,2,1.5020760800000001,2.193320808,3322864.450801,3322864.450801,0,0.6912447279999998,51.48390734143999,38.15,True,4
J3hJBr4CemR7ak3BZg4dMwZbPDNCoLfoVDVwCt67M6ME,1785083141,2026-07-26T16:25:41Z,11168.196695276763,1785083175,2026-07-26T16:26:15Z,1,13,2.5033576,3.1909792019999994,15875800.923674,15875800.923674,0,0.6876216019999998,51.21405691695998,0.57,True,14
FdVruyvfjeKM2AtgzeSoohrHT6dxoUJ5QEYwwWfPxCEg,1785083147,2026-07-26T16:25:47Z,14453.613842671002,1785091788,2026-07-26T18:49:48Z,6,6,14.369429453999999,15.03168972,26012897.777402002,26012897.777402002,0,0.6622602659999997,49.325144611679974,144.02,True,12
4A3HGpsSR5VuGBE3EBRds2xYfSF8GKTRHTytXi5YTMLe,1785083218,2026-07-26T16:26:58Z,5722.513196953202,1785083411,2026-07-26T16:30:11Z,4,2,0.19211408,0.8441581730000001,3822428.638655,3822428.638655,0,0.652044093,48.56424404664,3.22,True,6
74ok3XR2RBV2XxHrGuiGVKvHTXJARbDhvTxybK4TiMBH,1785083095,2026-07-26T16:24:55Z,4394.7671252256105,1785083217,2026-07-26T16:26:57Z,1,1,1.3266445009999999,1.962335634,21105349.152842,21105349.152842,0,0.6356911330000001,47.34627558584001,2.03,True,2
48uVqq6sFCtoDsbjhcuk4yjRiSq4kSqZCpDp3hi7m3G3,1785083192,2026-07-26T16:26:32Z,16976.43789707906,1785098365,2026-07-26T20:39:25Z,21,29,19.801740155,20.435884744,9935172.439352999,9935172.439353,0,0.6341445890000001,47.23108898872001,252.88,True,50
98e2YHN72vLBhhW9w8k6Rv8nYegSKP9bFGqTgJrJ84U5,1785083106,2026-07-26T16:25:06Z,5537.866124522149,1785083297,2026-07-26T16:28:17Z,1,3,1.166120155,1.797322714,14446643.191382,14446643.191382,0,0.6312025589999999,47.01196659431999,3.18,True,4
4kUFYuryuD8JSyLN1DVSfYt1YeQfjThn927BZckbF1H5,1785083375,2026-07-26T16:29:35Z,4397.5166908795945,1785782408,2026-08-03T18:40:08Z,13,8,1.28134624,1.908367974,3739525.697595,3739525.697595,0,0.627021734,46.700578748320005,11650.55,True,21
n37YdrtNez7JA5YG3wW9WxLdTrtKkPGkkRavAAPKA2u,1785083481,2026-07-26T16:31:21Z,15811.430602529925,1785093429,2026-07-26T19:17:09Z,11,7,0.69524816,1.303462122,1190922.5280329997,1190922.528033,0,0.6082139619999999,45.29977588975999,165.8,True,18
Baf7AGwsnTWW4ps6B3zs48wVj8aKH4WCR9h7ytcQS3S2,1785083208,2026-07-26T16:26:48Z,13308.802474955632,1785095273,2026-07-26T19:47:53Z,15,13,0.7718981599999999,1.355723835,4003923.393445,4003923.393445,0,0.5838256749999999,43.483336273999996,201.08,True,28
576b6UzS3DvQRu42kezf5gsLtpyq6UEbBMahYZh7HzVo,1785083095,2026-07-26T16:24:55Z,4136.139158326483,1785083217,2026-07-26T16:26:57Z,1,1,1.39513982,1.908773345,23587774.081686,23587774.081686,0,0.5136335249999999,38.255424942,2.03,True,2
FPrY3PfTktQKfKn7uyJxHmMfgAqV97BUeFA19BC98iDw,1785083538,2026-07-26T16:32:18Z,23972.835429995197,1785084211,2026-07-26T16:43:31Z,2,2,4.0188934530000004,4.530281781999999,8323938.577331001,8323938.577331001,0,0.5113883289999994,38.08820274391996,11.22,True,4
5yMvxJvaSfjGRXvM86Nt3Fa3YiM3x9xU2seN5Fsp2tpF,1785083515,2026-07-26T16:31:55Z,16158.188350695076,1785084558,2026-07-26T16:49:18Z,2,1,0.353468003,0.857337868,1324855.457757,1324855.457757,0,0.503869865,37.5282275452,17.38,True,3
FK5rsybBkML9siKVXABobqffxGZFDYGzsH5MGz6o3GcZ,1785083428,2026-07-26T16:30:28Z,18900.10118129098,1785141205,2026-07-27T08:33:25Z,5,12,0.56979816,1.070564379,689157.362782,689157.3627819999,0,0.500766219,37.29706799112,962.95,True,17
FcYgLYimwomLtUhb9eohxDLzmVbEf5Boem3yJ6HpggSr,1785083412,2026-07-26T16:30:12Z,16153.480322449795,1785083708,2026-07-26T16:35:08Z,2,2,2.41207408,2.898944481,10274732.186850999,10274732.186850999,0,0.48687040099999956,36.26210746647997,4.93,True,4
9oT5cdy1XZ76dzy4z7t29jXPSadq84RbeeqeeJfsEkog,1785083431,2026-07-26T16:30:31Z,16165.603107571784,1785091879,2026-07-26T18:51:19Z,33,81,11.434002972,11.917048822000003,26170191.151151,26170191.151151013,0,0.4830458500000014,35.977254908000106,140.8,True,114
D4GtdJykHNoEaiUxDMFKapiSsqUzBgx2bZJy4WYzD3ci,1785083141,2026-07-26T16:25:41Z,12861.022714304718,1785150908,2026-07-27T11:15:08Z,6,4,0.43850816,0.917534215,462483.366811,462483.366811,0,0.479026055,35.6778605764,1129.45,True,10
7XLv9c3YCn7B9dh9oe6GqfD8ABCudNkj3o11dC9mGQsf,1785083434,2026-07-26T16:30:34Z,15348.633868733627,1785083452,2026-07-26T16:30:52Z,1,3,3.8923960589999997,4.35972615,17976220.860619,17976220.860619,0,0.467330091,34.80674517768,0.3,True,4
FHKhfxRcGcVpoFcPaGkEQTTbfrZWzRGAjKwdL54xTBwb,1785083372,2026-07-26T16:29:32Z,4754.0790255371585,1785083403,2026-07-26T16:30:03Z,1,1,0.358377101,0.8230574380000001,5315349.141145,5315349.141145,0,0.4646803370000001,34.60939149976001,0.52,True,2
8hNhf7JczuDzFbUEFuW6vT67Jc6dTDRjtkLgsXXgwH78,1785083461,2026-07-26T16:31:01Z,11307.423589598278,1787409821,2026-08-22T14:43:41Z,25,16,7.8065295369999985,8.264881871,1192782.3293809996,1192782.329381,0,0.4583523340000003,34.138081836320026,38772.67,True,41
3pBVyQRZmvue1biZonm8w9DZHPZJPvVZnwQQLY5PzGSe,1785083167,2026-07-26T16:26:07Z,22579.474473965645,1785084793,2026-07-26T16:53:13Z,2,3,1.00217408,1.456533443,2894342.831634,2894342.831634,0,0.45435936300000007,33.84068535624001,27.1,True,5
FgDTnHngBNmgWCF7GFaSAuN1jWhrzkg9BmG5rUkgCpVx,1785083171,2026-07-26T16:26:11Z,19125.55392612002,1785084037,2026-07-26T16:40:37Z,6,3,3.3646090620000004,3.808482344,11249063.955418002,11249063.955418,0,0.4438732820000002,33.05968204336002,14.43,True,9
9B4UcQwAgb129HEGDmrhLRdCxmB5TkXkiX3Rwma3gT5E,1785083431,2026-07-26T16:30:31Z,16294.058617012968,1785091879,2026-07-26T18:51:19Z,35,81,12.037516782,12.478060405000008,27368556.12277601,27368556.12277599,0,0.44054362300000044,32.81168904104003,140.8,True,116
DXruXkezDrArp81eBFT4bJd2gFAXAZGGsNq2W6a2CPqX,1785083198,2026-07-26T16:26:38Z,18976.95539435551,1785096120,2026-07-26T20:02:00Z,4,3,0.056004079,0.482277104,124313.050289,124313.05028899999,0,0.426273025,31.748814902000003,215.37,True,7
EsyZLvAWJpsmxDY4kmnnjABALEjbBetAvbYSbjdFJ4q8,1785083142,2026-07-26T16:25:42Z,12949.732405056573,1785083481,2026-07-26T16:31:21Z,4,4,1.8044740799999999,2.230201681,10085735.342815,10085735.342815,0,0.425727601,31.708191722480002,5.65,True,8
FhsfqVkt4mQp81LMKpbDT5jgQQsfrybyxhqwCE376inW,1785083095,2026-07-26T16:24:55Z,4651.199040610444,1785083217,2026-07-26T16:26:57Z,1,1,1.2950423629999999,1.6893775469999999,19464708.236905,19464708.236905,0,0.394335184,29.37008450432,2.03,True,2
ByQb7K6kEZxBEWiLaDT2ZvoE3Q2hu555Z2px8iP3Gtuq,1785083192,2026-07-26T16:26:32Z,16594.588121715282,1785417655,2026-07-30T13:20:55Z,4,10,0.133818032,0.504663218,303541.372173,303541.37217299995,0,0.37084518600000005,27.620549453280006,5574.38,True,14
79U8GwLhPXcnuUpBVeZ1rSEfVoota888W3qJik48BxoD,1785083144,2026-07-26T16:25:44Z,12474.105034621301,1785096362,2026-07-26T20:06:02Z,6,6,1.5041541600000001,1.873905983,1867321.8801819999,1867321.880182,0,0.36975182300000003,27.539115777040003,220.3,True,12
CusLVeFnzn8e8swmzqRFTTBfiJrmMxH58bmDsYzjzpDv,1785083404,2026-07-26T16:30:04Z,12164.92503535852,1785083416,2026-07-26T16:30:16Z,1,4,1.8605339189999999,2.217755512,10835041.165018,10835041.165018,0,0.3572215930000001,26.60586424664001,0.2,True,5
D2ax7LUeKon7HGb16u7e7iTx7uzxcw7pPxBoRrCNTWWC,1785083201,2026-07-26T16:26:41Z,17606.8683453588,1786987162,2026-08-17T17:19:22Z,24,39,29.554154097,29.90996208300001,21261169.083266005,21261169.083266005,0,0.3558079859999986,26.500578797279896,31732.68,True,63
2JVXDvyaipT1x4YT1mRoUUZFurAZLheAi7mMv5apZLV1,1785083409,2026-07-26T16:30:09Z,14939.981057128125,1786950673,2026-08-17T07:11:13Z,2,26,0.24907408,0.604801863,744359.066938,744358.1075359997,0.9594019999997726,0.3557285046425738,26.494659025778898,31121.07,False,28
8Seb6smpmCc4ron7zDuMmgj1j92LC9kUAYtj2Cx8b2rw,1785083453,2026-07-26T16:30:53Z,15669.40335357854,1785085339,2026-07-26T17:02:19Z,3,3,4.5073134790000005,4.855927856,9554088.7815,9554088.7815,0,0.34861437700000003,25.964798798960004,31.43,True,6
Azxu5fAdDpko5LpHeefbCxPUeMagj6KG2edL7heBAu3n,1785083094,2026-07-26T16:24:54Z,4080.111718128911,1785083209,2026-07-26T16:26:49Z,1,1,0.182265395,0.522246254,3128809.622685,3128809.622685,0,0.339980859,25.321774378320004,1.92,True,2
BU99XYHSueULuTN3V3GuTfmXXWgNCrQXWwNsw9Ku1MPk,1785083368,2026-07-26T16:29:28Z,3653.6192932658073,1787340852,2026-08-21T19:34:12Z,2,3,2.728456208,3.066941775,19220518.321121,19220518.321121,0,0.33848556699999977,25.210405030159983,37624.73,True,5
61GQNncGerBzXZAT4V5L3ZKrycGSJDwp3DXTVKxRa6rz,1785083467,2026-07-26T16:31:07Z,11753.716549315539,1785084245,2026-07-26T16:44:05Z,7,14,0.684229242,1.020476336,2347538.003484,2347538.003484,0,0.33624709399999997,25.043683561119998,12.97,True,21
AnUqXY5EtSmMYS1Dq29we5p3GEnUFWgd8QaYiuiYpMVP,1785083416,2026-07-26T16:30:16Z,14823.809019921795,1785131627,2026-07-27T05:53:47Z,7,9,1.10907408,1.4380870790000002,1456383.0554930002,1456383.0554930004,0,0.32901299900000003,24.504888165520004,803.52,True,16
E7DGzEMrHAZdiuhfDp21ofEqmmVdsukHPdQ98tMieK4W,1785083559,2026-07-26T16:32:39Z,27422.989496945505,1785095935,2026-07-26T19:58:55Z,12,8,9.12039632,9.443018157000001,3723382.209389,3723382.209389,0,0.3226218370000002,24.028874419760015,206.27,True,20
DacRsQhWbr33YQf9STvE53q6Y61oB6NMDoMatcUTB4c8,1785083494,2026-07-26T16:31:34Z,16004.46725898778,1785087399,2026-07-26T17:36:39Z,2,4,0.20519974800000002,0.526673218,810947.128083,810947.1280830002,0,0.32147347,23.9433440456,65.08,True,6
5veTCy9eDaL66LqABfpywN6jr1s7zaXP4uit8sMRAaHA,1785083170,2026-07-26T16:26:10Z,19790.129032046145,1785103118,2026-07-26T21:58:38Z,4,3,0.00925224,0.330199726,11050.096925,11050.085324,0.011601,0.320947486,23.90416875728,332.47,False,7
2iacW5T4gLVmjuMcBYPyP13qgLDSeEFAqyMMHjRJL6f6,1785083462,2026-07-26T16:31:02Z,11183.026588668463,1785112279,2026-07-27T00:31:19Z,11,11,4.708805442,5.028621253,2378786.9996520006,2378786.9996520006,0,0.3198158109999997,23.819881603279978,480.28,True,22
7xQ19LQvvduTTkcpTqirW81gRY5XCWA1L44M9beBug8R,1785083411,2026-07-26T16:30:11Z,15874.750558646507,1785088860,2026-07-26T18:01:00Z,4,2,0.51930725,0.8332084639999999,540985.500031,540985.500031,0,0.31390121400000004,23.379362418720003,90.82,True,6
EDSgD6RufFXh5tr5Dc4UXoQ9sRMnPm9ro5vqS9HR6hs4,1785083423,2026-07-26T16:30:23Z,18123.668608586446,1785084153,2026-07-26T16:42:33Z,5,2,4.8550740800000005,5.160807488,6593003.691903001,6593003.691903001,0,0.30573340800000026,22.77102422784002,12.17,True,7
7gsLLbtfS59f4zciTumcYrGbfYCWHmm2hdUYqkuJ95Mf,1785083160,2026-07-26T16:26:00Z,13498.484177263485,1785084350,2026-07-26T16:45:50Z,4,6,1.113634111,1.413687455,4010725.6465640003,4010725.6465640003,0,0.300053344,22.34797306112,19.83,True,10
Eu6c58wfzSuo8e89Y8enyfM7RBAHCdhoax4Ah7EVdJLS,1785083559,2026-07-26T16:32:39Z,26938.21834774217,1785096938,2026-07-26T20:15:38Z,5,6,4.55207408,4.851071894,2668363.295027,2668363.295027,0,0.2989978140000006,22.269357186720043,222.98,True,11
3TofRdzMWUKnB1R7AXAvEvfqw6gdoEzXVqKBCtMGKHVp,1785083457,2026-07-26T16:30:57Z,14771.16603297059,1787435617,2026-08-22T21:53:37Z,20,4,0.42883055900000006,0.7165654359999999,2408463.927136,2408463.927136,0,0.28773487699999994,21.430493638959998,39202.67,True,24
3fMLs38gstqbwNgjTUEzfpNQtXt8utqbyFHTKBmKMw17,1785083510,2026-07-26T16:31:50Z,16900.567744661705,1785800051,2026-08-03T23:34:11Z,10,16,0.67702224,0.958286723,46683.138441999996,46683.13844199999,0,0.28126448299999995,20.94857869384,11942.35,True,26
HrS3ZAYtTsoRwHXjRMFKkyFjDEMB5S9EsvuLLhGYDj5X,1785083538,2026-07-26T16:32:18Z,24474.99893781927,1786806398,2026-08-15T15:06:38Z,10,10,1.83072224,2.111914166,1304904.510649,1304904.510649,0,0.28119192600000004,20.943174648480003,28714.33,True,20
3xotZWk2hvQRVwDgkb3XB2nn6kL27zx9hiKwY7m2wzE3,1785083169,2026-07-26T16:26:09Z,20953.439689969604,1785084619,2026-07-26T16:50:19Z,1,1,0.26407408,0.541136915,837719.383552,837719.383552,0,0.27706283500000006,20.635639950800005,24.17,True,2
DpGxaoQzvNnZsJaHWRrFXsPfiuZj6UdZ1om6eMJ3T4Cz,1785083094,2026-07-26T16:24:54Z,4025.379569616922,1785083124,2026-07-26T16:25:24Z,1,1,0.40434734400000005,0.6702884689999999,7083975.425099,7083975.425099,0,0.2659411249999999,19.807294989999992,0.5,True,2
HgkLMNZFL6514kyZAZY5AxxXe1TP6i4NP11TZ98hj6iC,1785083459,2026-07-26T16:30:59Z,11822.687839575572,1785083510,2026-07-26T16:31:50Z,1,1,0.702174081,0.967188425,4157150.061853,4157150.061853,0,0.265014344,19.73826834112,0.85,True,2
7AuNf2QqJG8SJtXYVYmuAzmVfErB6ijYpPSxbp2BMm2T,1785083424,2026-07-26T16:30:24Z,17974.272537405766,1785788576,2026-08-03T20:22:56Z,38,31,5.433785208999999,5.696291565000002,5264932.096127,5264932.096127002,0,0.26250635600000016,19.551473394880013,11752.53,True,69
H6Q4HhDmGzh81pnXCbRswT2xtdLJGLTBtHLMjo29HciE,1785083249,2026-07-26T16:27:29Z,3847.801996812728,1785083395,2026-07-26T16:29:55Z,4,4,1.665043684,1.923402372,30782309.0,30782309.0,0,0.258358688,19.242555082240003,2.43,True,8
GzYoXxQnmuMZ4aroSbAfa8FwDQTBjUTgt7zqMLNsevvn,1785083472,2026-07-26T16:31:12Z,8864.726490151896,1785083512,2026-07-26T16:31:52Z,1,2,0.30307408,0.558174123,2376127.816282,2376127.816282,0,0.255100043,18.999851202640002,0.67,True,3
2jzG4syvTo8uci2ppb7TJqLFqSRbydqrGw11QXnrYjKZ,1785083538,2026-07-26T16:32:18Z,21979.73161735293,1785095725,2026-07-26T19:55:25Z,1,1,0.00308508,0.256490127,3226.681981,3226.681981,0,0.253405047,18.87360790056,203.12,True,2
ERNxja1crsFqm9F4T9oDz3KoLYPVUDwpRyXzJ3PMQ8Ci,1785083177,2026-07-26T16:26:17Z,20912.950607374372,1785083605,2026-07-26T16:33:25Z,7,2,3.5168426559999997,3.7635575559999994,19370553.99735,19370553.99735,0,0.24671489999999996,18.375325752,7.13,True,9
351eupK2s6KN6LyhX3VHtStDpp6PpMEJDizFCAzLq1Xu,1785083437,2026-07-26T16:30:37Z,14676.624168512079,1786470990,2026-08-11T17:56:30Z,20,71,1.7998940799999992,2.040125281,1155010.5056830002,1155010.5056829993,0,0.24023120100000012,17.89241985048001,23125.88,True,91
A1xGP7kvUDSm5DfnbCNrDc7VZNziZnQGph4JBGT3tPHf,1785083120,2026-07-26T16:25:20Z,6384.264677045346,1785083219,2026-07-26T16:26:59Z,1,7,0.30407407999999997,0.541161946,3299318.600107,3299318.600107,0,0.23708786600000004,17.658304259680005,1.65,True,8
2QQYeSvojiMxPdtvmYDGHkpQqsqJUkvFL8CvVMK66x5o,1785083132,2026-07-26T16:25:32Z,7601.934373193923,1785083152,2026-07-26T16:25:52Z,1,1,0.30217407999999996,0.531862194,2770837.284686,2770837.284686,0,0.22968811400000005,17.107170730720004,0.33,True,2
HwLUyAPykbPgkotArMazDsNUn7uMyCSBMjm3drDHSBfw,1785083368,2026-07-26T16:29:28Z,4479.912437322309,1785083484,2026-07-26T16:31:24Z,2,2,0.80327408,1.032229078,9289005.848112,9289005.848112,0,0.22895499799999997,17.052568251039997,1.93,True,4
8FxeeUfCd25SwgUoGhpxBXeUoZ5fQQCY5kNWbZyT2SMu,1785083481,2026-07-26T16:31:21Z,15066.210125406848,1787175962,2026-08-19T21:46:02Z,3,23,0.062074080000000004,0.2820341569999999,96916.53085000001,96916.53084999998,0,0.219960077,16.38262653496,34874.68,True,26
39gT82eGG6ERqn8LH9K8kuK51f2awTxXrN95vJAEExbF,1785083307,2026-07-26T16:28:27Z,2804.2304899746464,1785096184,2026-07-26T20:03:04Z,20,22,7.911974080000002,8.131418203,13896616.066510001,13896616.06651,0,0.21944412299999988,16.344198281039994,214.62,True,42
GMwXfLtKhgtWdLqq29pF4JbUUQA6asUeEaXtjQSB7gpN,1785083078,2026-07-26T16:24:38Z,2756.591686523546,1785083225,2026-07-26T16:27:05Z,1,4,1.50307408,1.718971025,38334739.5034,38334739.5034,0,0.21589694500000012,16.08000446360001,2.45,True,5
Bj1xdck5QFew2fHV8dp3FVt45C8WRU6hH154UNYpwEP,1785083099,2026-07-26T16:24:59Z,6524.368916179283,1787759708,2026-08-26T15:55:08Z,29,27,2.1193704000000007,1.59381273,31586.91225499999,30491.585143000008,1095.327112,0.21355577264557635,15.905633946642528,44610.15,False,56
qoumkt2z3bNJ3y5DbzHKqQW2sxyvt9eRr19jCPmdRvV,1785083537,2026-07-26T16:32:17Z,20237.4729668652,1785798324,2026-08-03T23:05:24Z,18,28,0.8559481599999998,1.0671926049999998,50640.175370000004,50640.175370000004,0,0.21124444499999995,15.733486263599996,11913.12,True,46
2Ffd7JcUMupQGaZ3AKb5xaoWBS2fL1HnMne5qXBLooZp,1785083455,2026-07-26T16:30:55Z,16574.53222759334,1785209535,2026-07-28T03:32:15Z,72,16,0.3646944799999999,0.5755149730000001,1506415.7379489995,1506415.737949,0,0.2108204930000001,15.701910318640008,2101.33,True,88
436h85qXhByXQG4pkxdrD4CYQFRuJ3UPR5YdfUuL6v24,1785083215,2026-07-26T16:26:55Z,9286.208429382708,1785187868,2026-07-27T21:31:08Z,47,30,0.431256522,0.6408948059999999,2286126.394382,2286126.394382001,0,0.20963828400000004,15.613859392320004,1744.22,True,77
3PPcSduPGrffHnBW7TCU3sk8gcm1EeHNuXMstiB3Ebqj,1785083473,2026-07-26T16:31:13Z,12124.034033912178,1785083488,2026-07-26T16:31:28Z,1,5,1.023164302,1.229941364,5849672.372839,5849672.372838999,0,0.20677706200000004,15.400755577760004,0.25,True,6
ED1HRm5bpbEBR8zpxcSF399acHoc9yxoCUXFftq5P1PA,1785083485,2026-07-26T16:31:25Z,17646.427968106105,1785092045,2026-07-26T18:54:05Z,4,3,0.12331407999999999,0.328213347,80999.491733,80999.491733,0,0.204899267,15.26089740616,142.67,True,7
9FN5a85fCj9nmagX1HQ2kx6T6S4ZvAPx83SJHxnkQ6Jb,1785083431,2026-07-26T16:30:31Z,16349.36287218699,1785084291,2026-07-26T16:44:51Z,13,5,1.1533740799999999,1.356883908,3177045.8644859996,3177045.8644859996,0,0.203509828,15.157411989440002,14.33,True,18
FsxH9k75MdUnN7fe6Pnp115Up8Kr4A9gudyphD7R1sRU,1785083143,2026-07-26T16:25:43Z,12422.68949659518,1785083181,2026-07-26T16:26:21Z,1,1,0.30517408,0.508072652,1712711.895962,1712711.895962,0,0.20289857199999994,15.111885642559997,0.63,True,2
HVMdaWMyD4prgb73TsoektvYyMMgieuG6ELJ3a87H4tj,1785083547,2026-07-26T16:32:27Z,25531.38155602044,1785084885,2026-07-26T16:54:45Z,2,3,1.30227408,1.504503616,1162197.4997410001,1162197.4997410001,0,0.2022295360000001,15.062055841280008,22.3,True,5
AhRrqiGvTGoNnJuwesaviHMfhBzFCdzgSQN9j8Vwbfrn,1785083120,2026-07-26T16:25:20Z,6438.438040695381,1785222905,2026-07-28T07:15:05Z,4,21,0.48282874200000003,0.6769638769999999,2873736.3410520004,2873736.341052,0,0.19413513499999996,14.459184854799998,2329.75,True,25
6YZaSkJPTTEYpRHpkuqqshf8MAAgmZGRKvVVhupWE11x,1785083094,2026-07-26T16:24:54Z,3920.9991767264355,1785083117,2026-07-26T16:25:17Z,1,8,0.503260395,0.696756757,9043820.668579,9043820.668579001,0,0.19349636199999998,14.411609041759998,0.38,True,9
7qrG7QsAtkwSKsCeLmL4NPmQBNMjJDQu8rSdKcpw3BSh,1785083553,2026-07-26T16:32:33Z,24900.91708346242,1785228708,2026-07-28T08:51:48Z,11,12,0.927482802,1.1115379029999999,448225.69791199995,448225.69791199995,0,0.18405510099999994,13.708423922479996,2419.25,True,23
5ajog5xEVyZsbfVfZ1X6DrWKiq6EhXdfCtA1zf1jLDe3,1785083506,2026-07-26T16:31:46Z,14717.53634154125,1785083679,2026-07-26T16:34:39Z,10,5,0.2029840799999999,0.381744022,956707.132766,956707.132766,0,0.17875994200000017,13.314040480160013,2.88,True,15
CxYpzfELZZSk54ZuTzjpiMJkAa6f1RXY7yWzznNDGn99,1785083203,2026-07-26T16:26:43Z,17840.584795222356,1785084384,2026-07-26T16:46:24Z,4,6,1.10820216,1.280460192,4249394.03053,4249394.03053,0,0.17225803200000014,12.82977822336001,19.68,True,10
DLrGWqkLdPkBv6pFnLcVPdsTi1XZPTHUwtwbuMFK54ye,1785083418,2026-07-26T16:30:18Z,18432.92937206231,1785783465,2026-08-03T18:57:45Z,3,5,1.4068066080000001,1.577319744,4089564.226862,4089564.226862,0,0.17051313600000004,12.699818369280003,11667.45,True,8
7eeVaXQuT9sJGmW6WwPQ2ko2y5AN4r7hLeH442kftXrn,1785083461,2026-07-26T16:31:01Z,11223.50271602471,1785083635,2026-07-26T16:33:55Z,1,1,0.10217408,0.26666127,625583.75896,625583.75896,0,0.16448719,12.251005911200002,2.9,True,2
5BLYuvsfQ2yEz4NjYK4x8DzvVQ75jDL8naei7ybWUTP2,1785083467,2026-07-26T16:31:07Z,10092.94383287919,1786085175,2026-08-07T06:46:15Z,7,7,3.1393410399999997,3.29913259,2912958.463935,2912958.463935,0,0.15979155000000042,11.901274644000033,16695.13,True,14
8aQh7Py8R1ET14WGTDBq2nXdoR1EfeL6Jz148p8mhc3n,1785083451,2026-07-26T16:30:51Z,19417.07447389826,1785084690,2026-07-26T16:51:30Z,5,5,0.714497011,0.8741937129999999,1821732.2231,1821732.2231,0,0.15969670200000002,11.894210364960003,20.65,True,10
3jxTmdfoNWb91irnjacPXWJcYahWqsv6C7y1BfjdcRhp,1785083459,2026-07-26T16:30:59Z,11779.26774251622,1785083491,2026-07-26T16:31:31Z,1,1,0.51246408,0.667835422,2980338.512695,2980338.512695,0,0.15537134200000002,11.572057552160002,0.53,True,2
7fkCpkeUvf9oyn7jvtDB81EjYBYagrNb3usAPsvVcCDd,1785083141,2026-07-26T16:25:41Z,12725.844477383886,1785083414,2026-07-26T16:30:14Z,2,2,0.50907408,0.6595828799999999,2719958.6785359997,2719958.6785359997,0,0.1505087999999999,11.209895423999992,4.55,True,4
GVupKobi6VFsXB7Hj2PVx5Zcuy1njpbQLw4Gm2fTvor8,1785083439,2026-07-26T16:30:39Z,17821.912689862656,1785084222,2026-07-26T16:43:42Z,2,10,1.522900211,1.6604354639999999,2931627.888636,2931627.888636,0,0.137535253,10.24362564344,13.05,True,12
7u81QU4PCGsvEJL3nSd4gDW92im2RdrYqCa7946ehx7B,1785083459,2026-07-26T16:30:59Z,11164.045017846418,1787156078,2026-08-19T16:14:38Z,3,3,1.21632224,1.344792659,634745.0544820001,634745.0544820001,0,0.12847041900000006,9.568476807120005,34543.65,True,6
8ZatX3uYfVxH1emrDQd3erxwGsX8tdrqxH1mHiKh3GCw,1785083078,2026-07-26T16:24:38Z,2531.3316149100647,1785083225,2026-07-26T16:27:05Z,1,5,1.49307408,1.615702022,41465925.394783,41465925.394783,0,0.12262794199999999,9.133329120159999,2.45,True,6
AMz6rV288PF3s53Xfd1dwGDKDKtiPEgqHHU6Y1T6tMDZ,1785083540,2026-07-26T16:32:20Z,24169.13565860966,1785186435,2026-07-27T21:07:15Z,1,13,0.014124782,0.131725099,29094.457458,29094.457458000004,0,0.11760031700000001,8.758871610160002,1714.92,True,14
G6uX88CngTFquet1wjd2VuqqseLKxHcwrptHhx5fArXs,1785083141,2026-07-26T16:25:41Z,11619.78441284617,1785083591,2026-07-26T16:33:11Z,3,6,0.45707407999999994,0.5741737120000001,2258603.260718,2258603.260718,0,0.11709963200000009,8.721580591360008,7.5,True,9
7TGZdM98t5jyWnoAVjtmaj1wpCYWo1oepQwaVZGVhSet,1785083456,2026-07-26T16:30:56Z,17063.35413258004,1785084277,2026-07-26T16:44:37Z,4,2,0.32927408,0.445900494,745611.697653,745611.697653,0,0.11662641399999998,8.686335314719999,13.68,True,6
AgNaa6DLja2Nc5KEu3oEJ9Aan7shFFDB96fg6N7unxWS,1785083473,2026-07-26T16:31:13Z,12989.916868156597,1785083479,2026-07-26T16:31:19Z,1,1,0.6359450259999999,0.7511559369999999,3455313.65037,3455313.65037,0,0.11521091100000003,8.580908651280003,0.1,True,2
CPufBBeZG1cWP26Jupo96Exjb4XwzzsKedxH1KoHx7a5,1785083148,2026-07-26T16:25:48Z,14877.41931550229,1785166871,2026-07-27T15:41:11Z,8,4,0.094195838,0.205737103,51726.92138500001,51726.921385,0,0.111541265,8.3075934172,1395.38,True,12
