wallet,first_buy_time_utc,first_buy_mcap_usd,n_buys,tokens_bought,eth_in,usd_in,n_sells,tokens_sold,eth_out,usd_out,realized_pnl_eth,realized_pnl_usd,tokens_left_at_window_close,current_onchain_balance,current_usd_value,status
0x36ea935ecd436396fb149c036d1f7c9599d7acfc,2026-08-31T17:55:33Z,83247.38,3,25141802.6393,0.80226777,1985.43,2,25141802.6393,0.70035802,1733.23,-0.10190975,-252.2,0,0.0,0.0,sold out in window
0x7c619e73afc3ff0aaa909b11f2480cf8287867e0,2026-08-31T17:21:33Z,40871.84,49,24204469.7653,0.716661,1773.57,10,24204469.7653,0.70199389,1737.27,-0.01466711,-36.3,0.0,0.0,0.0,sold out in window
0xc87b51c71707cfdd08cd374a596a6946cb1d6a66,2026-08-31T17:21:31Z,38577.67,6,23569438.9156,0.49648467,1228.69,47,23569438.9156,0.66561436,1647.24,0.1691297,418.56,0,0.0,0.0,sold out in window
0x648920dc9c57447441cdc831799e10b8084394ec,2026-08-31T17:20:59Z,48667.35,1,12585540.8737,0.2475,612.51,3,4939824.7929,0.19527002,483.25,0.09812627,242.84,7645716.0808,5097144.0539,545.39,still holds
0xe4976dfd198c56823bb938642158225b3dfe66e4,2026-08-31T17:21:01Z,48247.46,3,10890227.8922,0.2178,539.0,4,10890227.8922,0.35335899,874.48,0.13555899,335.48,0.0,0.0,0.0,sold out in window
0x78a1439bbb4d2471b5566c9e1b9282ec50ab4977,2026-08-31T17:21:48Z,43547.41,1,10776180.4401,0.18962377,469.28,5,6776000.0,0.22765171,563.39,0.10841738,268.31,4000180.4401,2420191.637,258.96,still holds
0x5189f4f534fb182c46fe9b6ddd0e2adafb168874,2026-08-31T17:21:10Z,46114.95,1,10625707.3946,0.198,490.0,1,5312853.6973,0.21006646,519.87,0.11106646,274.86,5312853.6973,5312853.6973,568.48,still holds
0x98dcbdf36a4ea930dd66cd8aebfd3378a248ca9c,2026-08-31T17:23:31Z,61932.15,1,9889935.0943,0.2475,612.51,1,9889935.0943,0.28277535,699.8,0.03527535,87.3,0,0.0,0.0,sold out in window
0x658fa6c3b68be0364c390770df562a17bfeb6f72,2026-08-31T18:56:26Z,68842.25,3,9624397.0949,0.297,735.01,3,9624397.0949,0.30939679,765.69,0.01239679,30.68,0,0.0,0.0,sold out in window
0x637dd5e141817e6c7363a4f9b3bcc16e0d34c0c2,2026-08-31T17:26:09Z,74393.38,1,9011367.633,0.27088855,670.39,1,9011367.633,0.20973739,519.05,-0.06115116,-151.33,0,0.0,0.0,sold out in window
0xdb596d1335bf6e18fd8915562641d97974880bc9,2026-08-31T18:01:28Z,62176.93,3,8633603.866,0.199,492.48,5,8633603.866,0.30061517,743.95,0.10161517,251.47,0,0.0,0.0,sold out in window
0xa7b5f842a0cf73b4866dd2eaa6dd78c8b71bd7b3,2026-08-31T17:24:48Z,96079.91,2,8530435.5767,0.3465,857.51,1,8530435.5767,0.29037068,718.6,-0.05612932,-138.91,0,0.0,0.0,sold out in window
0x7f0b8031553332bd391e62163319f0c8ed3ede32,2026-08-31T17:41:34Z,64983.28,3,8397369.1267,0.22052943,545.76,1,5307275.263,0.13203654,326.76,-0.0150141,-37.16,3090093.8637,0.0,0.0,exited after window
0xf91d05ec8b943634268748c1733984e13fe9963b,2026-08-31T18:14:19Z,62732.28,2,7610032.5749,0.198,490.0,1,7610032.5749,0.17047871,421.9,-0.02752129,-68.11,0,0.0,0.0,sold out in window
0x57841a6640bf42d4f2aa7d87308db3c962c3945c,2026-08-31T19:02:02Z,97546.04,1,7534964.0009,0.297,735.01,1,7534964.0009,0.28158629,696.86,-0.01541371,-38.15,0,0.0,0.0,sold out in window
0x27ed0ea820076f7c6c96efe2ed8a130bc7e40ef1,2026-08-31T17:23:54Z,68433.98,1,7160243.3195,0.198,490.0,1,7160243.3195,0.19672471,486.85,-0.00127529,-3.16,0,0.0,0.0,sold out in window
0xce8306ecc6556d5f55c61a4036fdedbebc282f79,2026-08-31T17:31:11Z,57604.66,4,6837375.3617,0.15700985,388.56,2,6826583.6478,0.19623414,485.63,0.03946428,97.66,10791.7139,0.0,0.0,exited after window
0x48fc66eede3e7ce7914b285c8e8d5e2fe03a4229,2026-08-31T17:35:49Z,62078.9,2,6746121.8633,0.16444298,406.96,1,3373060.9316,0.12738552,315.25,0.04277315,105.85,3373060.9316,5024125.6344,537.58,still holds
0x81364d414720a22dc25e174f543556a941e0eca5,2026-08-31T17:38:43Z,74030.6,1,6618937.3081,0.198,490.0,1,6618937.3081,0.22093256,546.76,0.02293256,56.75,0,0.0,0.0,sold out in window
0x39afddf0e591f2aacfbb0faab55aeda72d70ec5f,2026-08-31T17:24:32Z,86782.46,2,6239940.7228,0.22275,551.26,1,6239940.7228,0.12142735,300.5,-0.10132265,-250.75,0,0.0,0.0,sold out in window
0xf4cc11256a94f2a9c15a596892754776aa77e560,2026-08-31T17:54:30Z,79224.2,2,6070805.7332,0.198,490.0,1,6070805.7332,0.16461799,407.39,-0.03338201,-82.61,0,0.0,0.0,sold out in window
0x4a88453ec69371fd5f13bad8134706b93951d29a,2026-08-31T17:24:32Z,91572.14,2,5966356.827,0.22275,551.26,1,5966356.827,0.12316084,304.79,-0.09958916,-246.46,0,0.0,0.0,sold out in window
0x8b305f25587bfae4eef6979ba5eb116020088520,2026-08-31T17:22:39Z,62642.27,7,5129350.6626,0.1287,318.5,5,4237082.3505,0.10599213,262.31,-0.0014233,-3.52,892268.3122,892268.3122,95.47,still holds
0xea7f6b9e9a117488c31798d47a104c7a87205ac9,2026-08-31T17:29:01Z,50449.8,1,4856351.6164,0.099,245.0,2,4856351.6164,0.19226608,475.81,0.09326608,230.81,0,0.0,0.0,sold out in window
0x5dd41fc53c3ab0ed58f3f19b07d601cf60eb4030,2026-08-31T17:23:33Z,63831.31,2,4831911.3501,0.1485,367.5,2,4831911.3501,0.15789364,390.75,0.00939364,23.25,0.0,0.0,0.0,sold out in window
0x0582a5c1f4cb950150ed3765d5b1150b6f92900f,2026-08-31T17:29:55Z,56643.77,1,4521917.0289,0.1035,256.14,1,4213617.2294,0.16322882,403.95,0.06678534,165.28,308299.7996,0.0,0.0,exited after window
0x005b13d3b547a69134093705aefea092e2f94b10,2026-08-31T17:21:17Z,51369.55,2,4410618.2667,0.099,245.0,1,2384700.5319,0.05040006,124.73,0.00090006,2.23,2025917.7348,2025917.7348,216.77,still holds
0x4d39db29d5ebfb69a86fdef1ff403df67e827c5a,2026-08-31T17:23:31Z,57326.05,1,4273833.3514,0.099,245.0,1,4273833.3514,0.11012305,272.53,0.01112305,27.53,0,0.0,0.0,sold out in window
0x505f234cc7fbfd4ee574bc80a26f5f9350d98bbb,2026-08-31T18:19:15Z,75140.65,1,4242425.7313,0.12881156,318.78,1,4242425.7313,0.13232848,327.48,0.00351693,8.7,0.0,0.0,0.0,sold out in window
0x2d703cda9a0795ad689b85faae8f1b7ddd13a33b,2026-08-31T17:33:22Z,68130.99,3,4132958.9109,0.1188,294.0,2,2283006.3177,0.08878745,219.73,0.0287421,71.13,1849952.5932,0.0,0.0,exited after window
0x38aaf34501cc719794f713215ab74f0a246e21aa,2026-08-31T17:28:34Z,60663.66,1,4038693.9465,0.099,245.0,1,4038693.9465,0.09723626,240.64,-0.00176374,-4.36,0,0.0,0.0,sold out in window
0x6dffa798f9af3e89a17b16afd88ec370fb50b6cb,2026-08-31T17:59:33Z,61671.94,2,3988877.5141,0.099,245.0,1,1994438.75,0.06932025,171.55,0.01961988,48.55,1994438.7641,0.0,0.0,exited after window
0x2bbd9d4bb80c3420b9714830e7ecaffa36b52152,2026-08-31T17:32:57Z,65751.88,1,3726159.1528,0.099,245.0,1,3726159.1528,0.11298102,279.6,0.01398102,34.6,0,0.0,0.0,sold out in window
0xe9a75a983f4f5cd925545ef36d1883aff1ffa988,2026-08-31T17:43:04Z,68954.25,1,3596613.9254,0.10021217,248.0,1,3596613.9254,0.11952996,295.81,0.01931778,47.81,0,0.0,0.0,sold out in window
0x8093fee610afcaeebebc2faf114a62f643d1a2ea,2026-08-31T17:23:49Z,75060.43,5,3593847.3891,0.099,245.0,2,1348310.8142,0.04103727,101.56,0.00143727,3.56,2245536.5749,1122768.2949,120.14,still holds
0x47b1bb74d3d9b31edf4381d14e0e79d4b5f8faa1,2026-08-31T17:23:47Z,73670.12,2,3579522.2433,0.099,245.0,4,3579522.2433,0.09028952,223.45,-0.00871048,-21.56,0,0.0,0.0,sold out in window
0x764645f94c471a4a2f7a13e52874e5b1cc742f7f,2026-08-31T17:24:20Z,68842.97,1,3558852.1048,0.099,245.0,1,3558852.1048,0.13050869,322.98,0.03150869,77.98,0,0.0,0.0,sold out in window
0x7daf9f181cca1e8ff24cce2fa25dcff34bc908a8,2026-08-31T17:23:08Z,57745.02,3,3557897.7115,0.08415,208.25,1,3557897.7115,0.13089125,323.93,0.04674125,115.67,0,0.0,0.0,sold out in window
0x1dad3e2947ac16a01807f35f9784dca71b0353da,2026-08-31T17:24:35Z,89940.74,4,3556359.3506,0.1188,294.0,1,1631110.573,0.04712505,116.62,-0.01227495,-30.38,1925248.7776,0.0,0.0,exited after window
0xd025dd251637a4707b5d5c9bcce26f684d040468,2026-08-31T17:21:20Z,56463.79,1,3515914.3619,0.0802184,198.52,1,3515914.3619,0.08847702,218.96,0.00825862,20.44,0,0.0,0.0,sold out in window
0x8f5faa62e65238c22837b492026123ff1500a22d,2026-08-31T18:29:31Z,52439.65,1,3504056.3404,0.07425,183.75,1,1752028.1702,0.08837469,218.71,0.05124969,126.83,1752028.1702,1752028.1702,187.47,still holds
0x8152679d3d75e93ccb91022b6af7ab5c578c54f2,2026-08-31T17:27:43Z,63885.02,3,3322892.628,0.08105768,200.6,3,3322892.628,0.08074779,199.83,-0.00030989,-0.77,0,0.0,0.0,sold out in window
0x7ad9dfced0f88e0362a2f7be428961ec1388d4a6,2026-08-31T20:13:00Z,73505.61,2,3298122.1639,0.09990963,247.25,1,3298122.1639,0.1430169,353.93,0.04310726,106.68,0,1931954.239,206.72,still holds
0xcb4d28c2106fe9f781615005ff87056d114135c9,2026-08-31T17:54:04Z,76970.62,1,3215210.4198,0.1,247.48,3,3215210.4198,0.09364758,231.76,-0.00635242,-15.72,0,0.0,0.0,sold out in window
0x562cf641a51595ba72612449762b426a3b3310a3,2026-08-31T19:37:20Z,92701.94,1,3196007.547,0.11971877,296.28,1,3196007.547,0.09535505,235.98,-0.02436371,-60.29,0,0.0,0.0,sold out in window
0x68b449a3f15b6d567b889ce4608f39d5eb85a5b4,2026-08-31T17:54:10Z,77573.04,1,3190241.3992,0.1,247.48,1,3190241.3992,0.06883247,170.34,-0.03116753,-77.13,0,0.0,0.0,sold out in window
0x7ce6c6c79e441836b6d651304b8ae5145ba10e9c,2026-08-31T17:24:38Z,90623.72,5,3128971.8214,0.11187,276.85,1,782242.9554,0.02673832,66.17,-0.0019067,-4.72,2346728.8661,967174.3133,103.49,still holds
0x5863bf64c64e2a40c788812501163909ac47c219,2026-08-31T18:19:20Z,78556.09,1,3118815.6382,0.099,245.0,1,3118815.6382,0.0939004,232.38,-0.0050996,-12.62,0,0.0,0.0,sold out in window
0x46829c00bbb00ef5e70817282e3cd2ef598a0743,2026-08-31T18:00:46Z,60799.19,6,3077254.8464,0.10998531,272.19,3,2493871.9815,0.07749935,191.79,-0.00702127,-17.38,583382.865,8300.352,0.89,still holds
0x21c87c8cf7d1de257c6f014e1e39c42e05de6115,2026-08-31T17:21:33Z,41578.13,3,3066702.5089,0.07425,183.75,3,3066702.5089,0.07848409,194.23,0.00423409,10.48,0,0.0,0.0,sold out in window
0x22222a54c685d98051154126d9d253855d2f2222,2026-08-31T17:26:14Z,80627.07,1,3038706.2238,0.099,245.0,1,3038706.2238,0.10051271,248.75,0.00151271,3.74,0,0.0,0.0,sold out in window
0x821343817de0e12dc4a0b7db0f8f3372aed07952,2026-08-31T17:22:07Z,50095.11,1,2934441.5055,0.0594,147.0,3,2934441.5055,0.09722551,240.61,0.03782551,93.61,0,0.0,0.0,sold out in window
0x30590d9d30f82fa19d6b620777993b43c9bb14c9,2026-08-31T18:58:03Z,81578.02,2,2922380.6112,0.099,245.0,1,2922380.6112,0.10957371,271.17,0.01057371,26.17,0,0.0,0.0,sold out in window
0x0ec003496fe8b4f7c9b427b6dffd78b1df89db1c,2026-08-31T18:42:03Z,56353.23,2,2895001.9925,0.08041254,199.0,5,1995001.9925,0.07821146,193.56,0.02665568,65.97,900000.0,1500000.0,160.5,still holds
0xf26d8da216812d9129e745d1cf2c15974b281177,2026-08-31T18:58:03Z,83112.21,2,2869142.4673,0.099,245.0,1,2869142.4673,0.11619258,287.55,0.01719258,42.55,0,0.0,0.0,sold out in window
0x4c3ea42e81deef532aefc35911b93ed9877de9f2,2026-08-31T17:52:27Z,73606.25,1,2839735.9568,0.0844614,209.02,1,2839735.9568,0.08605125,212.96,0.00158985,3.93,0.0,0.0,0.0,sold out in window
0x923970205ef150eafbd3ad1f8288774fdad3a8e5,2026-08-31T18:58:03Z,84660.68,2,2817346.2454,0.099,245.0,1,2817346.2454,0.1097622,271.64,0.0107622,26.63,0.0,0.0,0.0,sold out in window
0x7489699f6d56bb506cf1c16af6366d1d6b2dd6cc,2026-08-31T17:48:27Z,83752.71,5,2815610.3014,0.08415,208.25,3,2815610.3014,0.09680621,239.57,0.01265621,31.32,0.0,0.0,0.0,sold out in window
0xbbe5647cfcdfd02275c865a4b8e04e800e72011c,2026-08-31T17:24:35Z,87861.91,1,2788488.8248,0.099,245.0,1,2788488.8248,0.08255078,204.29,-0.01644922,-40.71,0,0.0,0.0,sold out in window
0x7caf5d0132a395e5960a3b0e5503df2d1809b131,2026-08-31T17:21:29Z,58561.12,3,2542823.5935,0.0495,122.5,3,2542823.5935,0.07569388,187.32,0.02619388,64.82,0,0.0,0.0,sold out in window
0x8254e5807898c869c7d366e317ac3352e73331eb,2026-08-31T17:21:32Z,36060.04,1,2470557.5593,0.0359987,89.09,2,2470557.5593,0.05587401,138.28,0.01987531,49.19,0,0.0,0.0,sold out in window
0xbde0766ad1c043f93178ff7349f38a62e042ce41,2026-08-31T17:34:06Z,58098.68,2,2454481.5288,0.0693,171.5,1,843399.3665,0.02380991,58.92,0.00400991,9.92,1611082.1623,1611082.1623,172.39,still holds
0x21fd905d5b07bb07128a2a9c5c33cd06f2ea8721,2026-08-31T18:09:46Z,60470.49,1,2439576.2761,0.0596106,147.52,1,2439576.2761,0.05426534,134.29,-0.00534526,-13.23,0,0.0,0.0,sold out in window
0x57bcc6d643fa4aa3ad1b537303899a4f3be3f7a3,2026-08-31T17:24:54Z,101552.33,1,2412568.5293,0.099,245.0,1,2412568.5293,0.07750419,191.81,-0.02149581,-53.2,0,0.0,0.0,sold out in window
0x303541fd89340f4958a3afd2a27791d625378e31,2026-08-31T17:21:56Z,52549.99,1,2331132.4516,0.0495,122.5,4,2331132.4516,0.07329537,181.39,0.02379537,58.89,0,0.0,0.0,sold out in window
0x043eb21cc29723c991131042e21e5581e5c668f8,2026-08-31T17:20:59Z,52805.27,1,2319862.6735,0.0495,122.5,1,2319862.6735,0.05801449,143.57,0.00851449,21.07,0,0.0,0.0,sold out in window
0x1f7613153450e971c2ddea480d4784b4b66035c1,2026-08-31T17:21:32Z,38429.08,1,2311290.3585,0.03589055,88.82,2,2311290.3585,0.05121442,126.74,0.01532387,37.92,0.0,0.0,0.0,sold out in window
0x2ea8b49cab05f15591a9917d71b1dee8d6a180f1,2026-08-31T17:23:49Z,76386.47,1,2256519.378,0.06965,172.37,3,2256519.378,0.07701626,190.6,0.00736626,18.23,0,0.0,0.0,sold out in window
0x806714993d81f62a9cb1c4a74cb10b244fa8581e,2026-08-31T17:23:24Z,54437.54,1,2250303.3417,0.0495,122.5,2,2250303.3417,0.06005832,148.63,0.01055832,26.13,0.0,0.0,0.0,sold out in window
0x067a46dbc18f458f0c2e1a7dcb02d75208888888,2026-08-31T17:24:45Z,93435.89,5,2221044.2308,0.0693,171.5,2,2221044.2308,0.05408062,133.84,-0.01521938,-37.66,0,0.0,0.0,sold out in window
0x8f07898600cdf2a6c64bf3183dbb7565017a0dc9,2026-08-31T17:23:44Z,72230.1,4,2153678.1471,0.06935,171.63,2,1143987.7304,0.04179146,103.42,0.00280418,6.94,1009690.4167,0.0,0.0,exited after window
0xad94984e839edf72cb596e0444233b1c44ef0a13,2026-08-31T17:39:52Z,76668.75,10,2136308.0941,0.054725,135.43,2,2136308.0941,0.07179011,177.66,0.01706511,42.23,0.0,135839.3921,14.53,still holds
0xdc2939a8cf9309f29b12c7fc293874491e03e1c8,2026-08-31T17:26:19Z,83513.07,2,2058748.1309,0.07077,175.14,1,2058748.1309,0.066159,163.73,-0.004611,-11.41,0.0,0.0,0.0,sold out in window
0x7a3ad207d0ca3225c650ef06d77552e9c4e6c29b,2026-08-31T17:21:32Z,37722.76,1,2044134.296,0.03115864,77.11,2,2044134.296,0.04479706,110.86,0.01363842,33.75,0,0.0,0.0,sold out in window
0xcf69cfde75cf664bb072a17dab4a6ddb15b078c7,2026-08-31T18:47:36Z,62254.2,1,1967754.396,0.0495,122.5,1,1967754.396,0.04846636,119.94,-0.00103364,-2.56,0,0.0,0.0,sold out in window
0xb910ec00617f08db6e1e4c2bdb6f1970db3e959b,2026-08-31T17:35:57Z,62973.94,1,1964913.8686,0.05,123.74,1,1964913.8686,0.05401045,133.66,0.00401045,9.92,0,0.0,0.0,sold out in window
0xe25fb99a5039410ce452b5fa9a6064559c90d9e9,2026-08-31T17:21:03Z,51353.6,1,1933342.7891,0.04011856,99.28,1,1933342.7891,0.06049974,149.72,0.02038118,50.44,0,0.0,0.0,sold out in window
0x888d0957de2ab287dae94ddc7e99539e1d442021,2026-08-31T17:25:44Z,80173.77,2,1886012.2804,0.0594,147.0,1,1886012.2804,0.06934574,171.61,0.00994574,24.61,0,25036.5602,2.68,still holds
0x973f639e98c830a47011f6e906a08d9f95b394f7,2026-08-31T17:28:28Z,57033.62,2,1877801.6623,0.04219091,104.41,1,1872827.6605,0.05372253,132.95,0.011638,28.8,4974.0018,0.0,0.0,exited after window
0xa05077e6d497b5dc2714ccd61af8e1d7df4ed00a,2026-08-31T17:23:32Z,66032.29,1,1855167.9575,0.0495,122.5,1,1855167.9575,0.05683217,140.65,0.00733217,18.15,0,0.0,0.0,sold out in window
0x7e0a3eeeed9d8b92f00392ba3db6c1f703109377,2026-08-31T18:11:06Z,56496.78,1,1820659.4072,0.04156406,102.86,1,1820659.4072,0.04136652,102.37,-0.00019755,-0.49,0,0.0,0.0,sold out in window
0xa3ebc4328a9cf1e19af36f224e41b8ea46438572,2026-08-31T17:21:26Z,59442.57,1,1779154.4002,0.04273433,105.76,1,1779154.4002,0.05281176,130.7,0.01007743,24.94,0,0.0,0.0,sold out in window
0x83cf1999592a5e5ad50b9027d87e2a24cfccf3fd,2026-08-31T17:20:50Z,51921.93,1,1733367.8144,0.03636697,90.0,1,1733367.8144,0.03334371,82.52,-0.00302326,-7.48,0,0.0,0.0,sold out in window
0x5a347e30423400df533ed8359f1d1bff638060fc,2026-08-31T17:20:50Z,52820.82,1,1703869.8044,0.03636697,90.0,1,1703869.8044,0.03224899,79.81,-0.00411798,-10.19,0,0.0,0.0,sold out in window
0x35be9b83c9032ccee238c3739c82f98dc4a2ca0c,2026-08-31T17:21:33Z,43063.25,3,1701330.8861,0.0297,73.5,1,1701330.8861,0.03929448,97.24,0.00959448,23.74,0,0.0,0.0,sold out in window
0xb24127f171a50bf03d6bb62cc181031cb4122401,2026-08-31T17:24:23Z,75988.15,1,1612106.3074,0.0495,122.5,1,1612106.3074,0.05734477,141.92,0.00784477,19.41,0,0.0,0.0,sold out in window
0xdd176bd41148eacb1d89abcfe1ed6015c4f1e0b0,2026-08-31T17:24:42Z,91749.59,1,1611954.745,0.05976166,147.9,1,1611954.745,0.05127233,126.89,-0.00848933,-21.01,0,0.0,0.0,sold out in window
0x4a92b75d86eba7fd957025dfea154b6c7c863393,2026-08-31T17:21:32Z,37147.75,1,1592238.6614,0.02390047,59.15,2,1592238.6614,0.03585153,88.72,0.01195107,29.58,0,0.0,0.0,sold out in window
0x96c214678b3855be5e6c03351fb2ad4fb2713531,2026-08-31T17:25:42Z,76996.18,1,1591000.6992,0.0495,122.5,1,1591000.6992,0.03808153,94.24,-0.01141847,-28.26,0,0.0,0.0,sold out in window
0x1febebf55702c4610d51be384d253d617489d802,2026-08-31T17:24:28Z,77502.29,1,1580611.0661,0.0495,122.5,1,1580611.0661,0.04525628,112.0,-0.00424372,-10.5,0.0,0.0,0.0,sold out in window
0x4387c01c839243d94175a7e72cebe31f867693c1,2026-08-31T17:25:42Z,78486.87,1,1560783.2296,0.0495,122.5,1,1560783.2296,0.0367437,90.93,-0.0127563,-31.57,0,0.0,0.0,sold out in window
0xb2f4e5b5da62bc76238b6f63c632a9e9a30a1a32,2026-08-31T17:21:32Z,36664.71,1,1529726.1169,0.02266353,56.09,2,1529726.1169,0.03509107,86.84,0.01242753,30.76,0,0.0,0.0,sold out in window
0x1f6d238dbd4d55843e3df2a9d167434bd994c9c7,2026-08-31T17:24:35Z,85453.67,1,1529324.0393,0.05280753,130.69,1,1529324.0393,0.04991881,123.54,-0.00288872,-7.15,0.0,0.0,0.0,sold out in window
0x4d9644d05fe2123b4eafa8d7fd31b0ea430726f3,2026-08-31T17:21:56Z,48654.17,1,1510673.9824,0.0297,73.5,1,943077.7261,0.02968894,73.47,0.01114794,27.59,567596.2563,2247580.1187,240.49,still holds
0x37fc7651e6b81b3fbf190a22f0f49e08a8ce1551,2026-08-31T17:21:56Z,49364.32,1,1488941.6649,0.0297,73.5,1,943077.7261,0.03073384,76.06,0.01192222,29.5,545863.9388,0.0,0.0,exited after window
0x2adae55b12d892a2590e050a11543e6a4d3ed5d8,2026-08-31T17:24:14Z,61909.39,1,1486829.1734,0.03719489,92.05,1,1486829.1734,0.05717618,141.5,0.01998129,49.45,0,0.0,0.0,sold out in window
0x48ad5391bd637941c243c2b1eae4430b321b6112,2026-08-31T17:59:07Z,69938.79,1,1483766.7854,0.04193237,103.77,1,1483766.7854,0.04937084,122.18,0.00743847,18.41,0,0.0,0.0,sold out in window
0xfdb70393f4a62c28eb1b8ebafe60eefb8d72d4cf,2026-08-31T17:28:03Z,68082.57,3,1482981.4108,0.048984,121.22,2,1482981.4108,0.04195036,103.82,-0.00703363,-17.41,0,0.0,0.0,sold out in window
0x8e9f3182835aa7d5d94cd706e6be99429439cff1,2026-08-31T17:21:32Z,39058.25,1,1473034.9141,0.02324832,57.53,2,1473034.9141,0.03355755,83.05,0.01030923,25.51,0.0,0.0,0.0,sold out in window
0x8fd50d819b69107013896ef54f7a15199fb4d9d9,2026-08-31T17:21:56Z,50079.61,1,1467674.9548,0.0297,73.5,1,943077.7261,0.03037949,75.18,0.01129529,27.95,524597.2288,0.0,0.0,exited after window
0x014acf94f32ffda643fe3a73a9cc34568538208c,2026-08-31T17:24:14Z,62913.01,1,1463110.6242,0.03719489,92.05,1,1463110.6242,0.05516857,136.53,0.01797368,44.48,0,0.0,0.0,sold out in window
0x75e5fb4c6f512cfcb28910334f76bde6d5efaf38,2026-08-31T19:21:25Z,84545.09,1,1448942.6871,0.0495,122.5,1,1448942.6871,0.04900949,121.29,-0.00049051,-1.21,0,0.0,0.0,sold out in window
0x466f5932dac2a1e57de0b25a04ca75400b4dbfa7,2026-08-31T17:21:56Z,50800.05,1,1446860.6459,0.0297,73.5,1,943077.7261,0.02935246,72.64,0.00999371,24.73,503782.9198,0.0,0.0,exited after window
0x5ab66cce563e0e6b535e13db09381e8774ccfa7d,2026-08-31T17:52:15Z,68450.79,1,1431696.9779,0.0396,98.0,1,1431696.9779,0.04490783,111.14,0.00530783,13.14,0.0,0.0,0.0,sold out in window
0xa32dd9603878c6a41d56370cbeb47d70966bc3b3,2026-08-31T17:21:56Z,51525.63,1,1426485.9967,0.0297,73.5,1,943077.7261,0.03003124,74.32,0.01039599,25.73,483408.2706,0.0,0.0,exited after window
0x4ffcf07045714ea6ffa96f14204bef20da955543,2026-08-31T17:26:09Z,69935.53,1,1414858.6668,0.03998311,98.95,1,1414858.6668,0.03188068,78.9,-0.00810242,-20.05,0,0.0,0.0,sold out in window
0xc6078baf890d6b429b9732b25e10cfc76e6a5063,2026-08-31T17:21:22Z,58923.06,1,1406277.9154,0.03348282,82.86,1,1406277.9154,0.04017001,99.41,0.00668719,16.55,0,0.0,0.0,sold out in window
0xf6b462eef266208b7d5e821dc672db9523f6cc40,2026-08-31T17:22:13Z,61146.54,1,1402379.9372,0.03465,85.75,1,1402379.9372,0.03696807,91.49,0.00231807,5.74,0,0.0,0.0,sold out in window
0xd02bf1668c620d50e323f48b3576cfaa69d19ec9,2026-08-31T17:38:11Z,70899.16,1,1396218.0804,0.04,98.99,1,1396218.0804,0.04255001,105.3,0.00255001,6.31,0,0.0,0.0,sold out in window
0x2696b343a2f1a1d439c4aa7c3dada4e4c267c6e8,2026-08-31T20:56:24Z,89023.71,2,1373806.0647,0.05122085,126.76,1,287844.065,0.01035547,25.63,9.9e-07,0.0,1085961.9997,1085961.9997,116.2,still holds
0x6a9f8937e0dd9cf13415d77e0388f31fef1d6c3c,2026-08-31T17:24:28Z,76164.92,1,1295909.0497,0.03988367,98.7,1,1295909.0497,0.03538898,87.58,-0.00449469,-11.12,0.0,0.0,0.0,sold out in window
0x86972057fee25313c73ba8192884a35615f9a613,2026-08-31T17:29:22Z,57768.79,2,1269505.9491,0.0297,73.5,1,1269505.9491,0.04094208,101.32,0.01124208,27.82,0.0,0.0,0.0,sold out in window
0x7103d53615d3ceb51a8615ad1be0548957631428,2026-08-31T17:24:24Z,77023.46,2,1250419.0975,0.03955101,97.88,1,1250419.0975,0.03076447,76.13,-0.00878653,-21.74,0,0.0,0.0,sold out in window
0x946a9214480b7f5adfd75009b6c115e45a0f65b8,2026-08-31T17:29:35Z,58980.28,1,1246189.2906,0.0297,73.5,1,1246189.2906,0.03751074,92.83,0.00781074,19.33,0,0.0,0.0,sold out in window
0x03dabecb46cf46ab3c4f3d95ed031e59652d7f2a,2026-08-31T17:27:11Z,83395.27,1,1235962.4958,0.04164975,103.07,1,1235962.4958,0.04531728,112.15,0.00366754,9.08,0,0.0,0.0,sold out in window
0x401aef2ed474259c5625fe62069dbdb3067b6d96,2026-08-31T17:38:39Z,70796.93,1,1201198.7313,0.03436331,85.04,1,1201198.7313,0.03122929,77.29,-0.00313402,-7.76,0.0,0.0,0.0,sold out in window
0x2d1b113a8c6e16608a61f8556614cf3e09b911b4,2026-08-31T19:21:19Z,82844.36,1,1182950.5978,0.0396,98.0,1,1182950.5978,0.04018303,99.44,0.00058303,1.44,0,0.0,0.0,sold out in window
0x5e53b1f52be1c9f3a510a82cdb129cebaa1be62b,2026-08-31T17:21:01Z,47026.11,2,1174918.9092,0.02752316,68.11,1,407416.1403,0.0063593,15.74,-0.00138252,-3.42,767502.7689,423613.7574,45.33,still holds
0x8d9a65e21963d8ef44c7e7c2d181ad0d32174d78,2026-08-31T17:26:20Z,84736.11,1,1156541.0278,0.0396,98.0,1,1156541.0278,0.02644992,65.46,-0.01315008,-32.54,0,0.0,0.0,sold out in window
0xc54255fe0129d8fa5cc624482a359b0ba8861e17,2026-08-31T19:09:00Z,82269.3,2,1153746.2009,0.0396,98.0,2,1153746.2009,0.03539877,87.6,-0.00420123,-10.4,0,0.0,0.0,sold out in window
0x6a828723f681ae9ac7d099360f453480e675ad78,2026-08-31T17:26:20Z,85985.73,1,1139733.1696,0.0396,98.0,1,1139733.1696,0.025179,62.31,-0.014421,-35.69,0,0.0,0.0,sold out in window
