signature,block_time,wallet,side,quote_amount,token_amount,pool_token_amount,attribution
3aBMZpLMhrvBEivyhJ8M96Vfyz2ppqwkLerWFtBnfBAUm9MNHUcriv4yUeP9WeksKzXnh3sdxv5vitkPsLLumVBR,1787081098,2z2q5gk8TDgqCidzkXkyevXH1aDaVjWL8cQwoRbMF1Jq,sell,0.006214064,187.663473891,187.663473891,balance_delta
44xxyuqAFmV94zu212LzeTNmn19kTouVYg5bq8tbG4scP2U3UqPxRudFsUwuvVGCgN5xF3zBMztW8RjLGKxs8e24,1787081391,FYTiZbk17NNPQ5j1aRH67mhJZH3ggYcmwbQqqEN9GAk5,sell,0.84962371,23659.73254274088,23659.73254274088,balance_delta
5y5FeJn5F1397QrkUo4eMgT48BvjZmk6KVMiWwVGrkKr59jcfGh49b8LXFHxy7Zo6AGWGyzsxPfvEe6t71Yda4NP,1787082359,CbpnbXAD9PUAwVcYjHY96qooq6eNnoLiZzif766gqLPH,buy,5.003755,176862.487785496,176862.487785496,balance_delta
5t5yTEwLHk3dQmNTwvfWyKBxmdiQyHtibe4vTdR5NKJ76tPHiiXbhUb77w3Eu7eQSHstvo6H13y6ycDey5y3YHu1,1787082359,CbpnbXAD9PUAwVcYjHY96qooq6eNnoLiZzif766gqLPH,buy,5.003755,176096.37051377504,176096.37051377504,balance_delta
2qLBLFNstZ3KVAF4RhDBaaoePnYB33Hhc6o4r4EE924t744woyv4fjnALhBDrnii7HdZ4KixehRuvDZf9cgjWmeq,1787082362,CbpnbXAD9PUAwVcYjHY96qooq6eNnoLiZzif766gqLPH,buy,5.003755,175012.326041568,175012.326041568,balance_delta
55eLBuPd4CCCd6BJt8Jio4op8Tk4BqVMoPiVCU6w26LVcPb6jn4Ch1H1VDz1pEeMidFKR6sWbrhydbfhCnnK5BcC,1787082492,CbpnbXAD9PUAwVcYjHY96qooq6eNnoLiZzif766gqLPH,buy,5.003755,203237.075707322,203237.075707322,balance_delta
RkJbVXnwydUMjbWzSzVk8VkYtkffLBZvSdDRbk9NQaxVx3ZqnUKQwpSofH8Dq5DFneqFDRucDYcQEURvpJfVHcx,1787082495,CbpnbXAD9PUAwVcYjHY96qooq6eNnoLiZzif766gqLPH,buy,5.003755,205378.73608007294,205378.73608007294,balance_delta
5TmXQA7mHbd2w1JPL3L18atpS6MyUXZnvvzo3vWuJpa33qJciKgtKaVAhntWhGbGyZqPg5mRREWqVfcfZbrEBsLy,1787082500,4iDyxGxPRC66QBNwYqMn74VtVm5Moy1ns4w3bAqYGvRG,buy,0.2502,10033.126752097996,10033.126752097996,balance_delta
xCrwZrJ61etVbKSwbkkzSaFreo32CMWmzPysr4HfiGRJqnFFNp1zeo1Ff1k8Z95r2xzQsimwxZQoc6nsKCqa7ap,1787082501,4iDyxGxPRC66QBNwYqMn74VtVm5Moy1ns4w3bAqYGvRG,buy,0.2502,9987.662063406002,9987.662063406002,balance_delta
4KZvL8FpCzaMN8B1RFqkNLCHh4zvJK91ah93RttNpb4RdV8xBPPzTZxzbpAdMyiMW1eqKbUsrWMdhmH3MHfbNmS7,1787083234,4iDyxGxPRC66QBNwYqMn74VtVm5Moy1ns4w3bAqYGvRG,buy,0.2502,10885.769780117,10885.769780117,balance_delta
4LuubJzKD2kFf8mEM7d6uSVxHayRzYU1bio1baLLJrRALG7yrjp45aohMxuGxehqzSdHAVVn9qaBcoP2NxQGJMgn,1787083239,4iDyxGxPRC66QBNwYqMn74VtVm5Moy1ns4w3bAqYGvRG,buy,0.2502,11528.402234943998,11528.402234943998,balance_delta
2kKWg2aJKCphbZk2MB26CpxuBB4ghNtbDfpZUQi2V6VpC5JTgNfKbsHBem3TEeqEyn77ohnoxSGpQ9R2obXChxPb,1787083344,4iDyxGxPRC66QBNwYqMn74VtVm5Moy1ns4w3bAqYGvRG,buy,0.2502,11633.419513884,11633.419513884,balance_delta
4yRyNqjJ5uBLBsB1vkMTcP9E95T5BKVkxyqZhyzg3CRL4Exc8j7J7nokmVk7jziEcfuo5pdrtBeCbgi8hpJYbEok,1787083362,4iDyxGxPRC66QBNwYqMn74VtVm5Moy1ns4w3bAqYGvRG,buy,0.5002,24346.086887908998,24346.086887908998,balance_delta
2gP4zGNPmy8WYWBYQeW9cngrwF7Bv6rxxFzB7MBtcWXNtX2xCnTpDgkKZiRKfhYqJDkMZSn6nZ8myxe2nG2AKrDg,1787083559,4iDyxGxPRC66QBNwYqMn74VtVm5Moy1ns4w3bAqYGvRG,buy,0.1002,4700.328211047003,4700.328211047003,balance_delta
2bTWVTFNWv5tZ2ZmuHho9xtgAuU5LLP11aTNFKaBnBV3g1NMEgJvk8zkBdv4kseeHpmrHWeyYY7SE43286rXvQw6,1787083889,CbpnbXAD9PUAwVcYjHY96qooq6eNnoLiZzif766gqLPH,sell,22.953891197,936586.996128234,936586.996128234,balance_delta
37Wf1UjdJyyUn5kN69F8uatdBMc2JdcgzD7SyUC4vNS2oLLXsANuo4AVt7otHeXgHFMLxw7iWJcpgD3U6q54Xbnj,1787084076,3KEdzpSYJ7sXfHKpVhSF2Qj6ZAjd3Q3dugFCZ4umWvkR,buy,0.934180824,38168.331979143,38168.331979143,balance_delta
3nhDWWgKaEkYkjcmL9impd8RRvibq3ZXmuUMixvCcF94vLiMd7AFewYJM8zEuQdjjJau6Fm6QRYaXus3uJa7a7fn,1787084076,Act5xzJ7DhXrdNKbRw1yTzQUmT4hYtAPgFKTP5WzPBva,buy,1.065819176,43580.511617619,43580.511617619,balance_delta
3gRNrMmnRoXVAo2TSP67ieKME2RiLD58U9fZnkjSXHm7abs7grPME7uJM5mtkL8WoTFECsmYvofbBt2Stppr8fgD,1787084742,2z2q5gk8TDgqCidzkXkyevXH1aDaVjWL8cQwoRbMF1Jq,buy,0.00803928,252.007784701,252.007784701,balance_delta
4mBmTeyKgbJFYmpJ9JF78u22Dk3x6EYNPRFMGk9bC4TMZtUdc97og2rReusZwf5m6Mc8LP1vq4DEdb6qHfEABX5e,1787084803,2z2q5gk8TDgqCidzkXkyevXH1aDaVjWL8cQwoRbMF1Jq,sell,0.005911823,252.007784701,252.007784701,balance_delta
i7WXMeeyVcPHmDa6f1oG8h4BeKgMHz9wuifkN5hzDzheCJAcVHY9pnhUCVWcARkj2yjo2kDPaXKKEouiVswd91b,1787085192,2z2q5gk8TDgqCidzkXkyevXH1aDaVjWL8cQwoRbMF1Jq,buy,0.00803928,274.609978941,274.609978941,balance_delta
5cWUQzYWE5x1VLEiPTjbm6DXKQvREGgajhhsn3TGriJ5szPCV6QRAPXktwA79g5rjYefdzWGfZeYnqeu7WK3Wxmr,1787085215,4iDyxGxPRC66QBNwYqMn74VtVm5Moy1ns4w3bAqYGvRG,buy,0.2502,11766.827299590004,11766.827299590004,balance_delta
5nKoM8MQLY6kgH2NXHcnkTqGXvd3VtFJqWgMz3EtouCLJ2DZiBrSoyta3PPa78NASPjP7shQuAb4fitoyrwSCgnS,1787085220,4iDyxGxPRC66QBNwYqMn74VtVm5Moy1ns4w3bAqYGvRG,buy,0.1002,4743.7575692590035,4743.7575692590035,balance_delta
4sZQZvQ5S9chGbUwUyRwRhiJz2UCabDftA4isT95TF5hoeeXo3g7QVbCednHNdiSyx8k8d1YW8PWSyatNZUFS37y,1787085234,2z2q5gk8TDgqCidzkXkyevXH1aDaVjWL8cQwoRbMF1Jq,sell,0.005470363000000001,274.609978941,274.609978941,balance_delta
66MY9ZKcvteARZhU4CHjt8FeEHQsRgTK5Mnh79t1aY7Gt6eKbmC3QbLYL99vMhRNEMFXivAx32eiriobPxuho5ob,1787085254,4iDyxGxPRC66QBNwYqMn74VtVm5Moy1ns4w3bAqYGvRG,buy,0.0502,2490.438134608994,2490.438134608994,balance_delta
5qupibSc1xjKnX5RmyLaw4UCvELAQBer42qR1sPgSHZaEvUN4gBRXUe8cx4RZQdSzH6LWrRgmUoFvUHzGkFWsQYd,1787085555,Ahekwy9V7q2tmqJdTX92TAtEHM4pafQbsfc5oLakbZs1,sell,0.6983603460000001,39536.902719932,39536.902719932,balance_delta
5XMdtAhWVPSFtWsQALKVCofdSTfWTGFyfH3NAxHpnMMd2SmutvqCGpMGbHSQRdJ3f6P16dG92Q4DAYWtGdHGExpq,1787085555,C7PNbARVAHeskaefdcu7fy21dCN3qNANKuT6Cka2av4L,sell,0.558555561,31606.339754488,31606.339754488,balance_delta
5QMQWFSSS8u4SEZMe3Q91tbvfmoqCoTKqktLuuYbE2g6ZUDPrNrLMk9SREkMWvSwnvzXFk95Y7jHGaPzeFX5cram,1787085555,JAGPLMkgPWRxFJekMU8DRHRurw968GGYHRMEKUWheYcD,sell,0.685015331,38758.83841776,38758.83841776,balance_delta
2btjTq7yv6Sh4eyF2iCEvS61DV8pVhfpzFaM74iaFxJmvmrHKsEseYqTF2XUVtwuZB3yPqPLMS9LyA4ZYBhXRRv7,1787085560,2AwjJTdTWCu6QjyZKvF6oVEd9TkQP1WYvVswFvDEySxn,buy,2.6074531430000003,144389.166899482,144389.166899482,balance_delta
jddz5R6DTmNZv9UcRu75k6WHCEuK2cmBxSvrxPQGHSDBrqRPy5uMW95SUqhJSf1hqagqULVSGjAigr6Lnr4zPij,1787085560,2AwjJTdTWCu6QjyZKvF6oVEd9TkQP1WYvVswFvDEySxn,buy,2.363502281,129602.53690928101,129602.53690928101,balance_delta
jHmcuGjA9WUknjzeZurqrjCNtHTG2uuwcEc7C8rQ3zR4omPJZ3h2gCDSkfUy2TLQaGKS5Q526RwYiQ59SeJZHnk,1787085560,5kidNviTucvoHuFGuPQUikWokMxsLZMncGrS5gK9Cujs,buy,2.4214205250000003,134691.696720469,134691.696720469,balance_delta
5ANscTngmBbeFt1uvGK1C1vFc4PuBTBP9gSQATHpeN43MzEftRAHfoqBUGLhecELZbEAmmYHi4v4Wjb43QVCeyVV,1787085560,5kidNviTucvoHuFGuPQUikWokMxsLZMncGrS5gK9Cujs,buy,2.6195354610000003,142057.118830088,142057.118830088,balance_delta
3iVGqXJeW3KMLhRXN4vSLqHifJGCPcceb6WC9aMCrwPD621Y7j2EW53KCteeSzasWaotAaVyLUhFS93jKcx4yVXv,1787085560,DenZLNzBtE3L8T1kQFKh8oE7FCXBrdsM9xwCbsnKvdJq,buy,2.5974326980000004,143496.901070041,143496.901070041,balance_delta
2Rw24W1N8CajMVA6Q5eKENwySfd1a7mCkvuQfUtTTPZoVL7wr32FvN2Ku8ZLXkg6JoBUbirhd24Mb29CSRDSJsbS,1787085560,DenZLNzBtE3L8T1kQFKh8oE7FCXBrdsM9xwCbsnKvdJq,buy,2.3223927100000004,126788.035836327,126788.035836327,balance_delta
2GMsvjpS91pXkkwJiMTvpTw7gXNGiHVsbU3ve4k89Yr1dEbjGvKABAiX1NLKfjNKtdh5kcUDRhYigvGNmwudtX3V,1787085560,Hedt6aVyFRvxpQJkrrqgZ3e3JxUNb7ufCVyYXMnHYYE4,buy,2.4748726100000003,138372.022826094,138372.022826094,balance_delta
4VyYhbsQ4haTiuXaGJZSuRycUgFdsUUq2mbdA4Ceutx4gaqRPpt9bS4eBD4VyfxVp39rfR5D1tFxPS2gyCsGFzgM,1787085560,Hedt6aVyFRvxpQJkrrqgZ3e3JxUNb7ufCVyYXMnHYYE4,buy,2.4551878400000002,134927.60818110697,134927.60818110697,balance_delta
3NhyVFxAYtn5rec2cUiRb6a4Pmd1jNLdwCFy1up5PYSjgcCpS96UVrJjrhdacTdUgi2tgrw5WKHBAGXssMSj8qXh,1787085563,2AwjJTdTWCu6QjyZKvF6oVEd9TkQP1WYvVswFvDEySxn,buy,2.590517783,146037.398225834,146037.398225834,balance_delta
2mt8eK2Z9BVx6WWgigQdpFFRM3vFchLxsUMsdmKSZFoNhfnG1QVi2eb1CXez37y5weWv2kX3XMn7QctkLviqSsy8,1787085563,5kidNviTucvoHuFGuPQUikWokMxsLZMncGrS5gK9Cujs,buy,2.4494765700000003,137144.33821931802,137144.33821931802,balance_delta
48rkEDh2gTHQTrsap8UnZguar5yLasVZEkPSKpuLGfr2CsB3Bb9wkUH48phKTdjrdbcM8hseR7dBx6HWkF131CiQ,1787085563,DenZLNzBtE3L8T1kQFKh8oE7FCXBrdsM9xwCbsnKvdJq,buy,2.4121257930000004,135660.671572596,135660.671572596,balance_delta
5tC84yjdAzJb9bcGopTCQUzZaAKq94dPS6x5Lbt78cqebxsup18W36cMVpFAshrQQzEFefoHtRLxk4DtanFMt4XR,1787085563,Hedt6aVyFRvxpQJkrrqgZ3e3JxUNb7ufCVyYXMnHYYE4,buy,2.5429527120000004,142706.72785472102,142706.72785472102,balance_delta
67FQfiB29MdjHAfxVdGNQ4mj8aWeuDVEeutfvCb4J9BVRvHbt9nm2uatGacDR8oL9uBfuBBC9L3GCnWp4Zc4duaF,1787085568,2AwjJTdTWCu6QjyZKvF6oVEd9TkQP1WYvVswFvDEySxn,buy,2.4292705220000004,146579.87756308698,146579.87756308698,balance_delta
2q6bv65EhiQX9fmD1q8P7K3HJtEAs1xwuHaJvYHPAKVm2WwTa6qZ9ZAQ15pFSpZovwL8YgaVRAjpb4Tr3XRVLPk2,1787085568,5kidNviTucvoHuFGuPQUikWokMxsLZMncGrS5gK9Cujs,buy,2.585827031,156808.893678246,156808.893678246,balance_delta
3Q8qK3hEHTA9ZcTMrZG1hjT6tDMagWAJDya3c1zgRV5wLusKfWvjVLsDJgcb2JidHW8HbFNQwkTnpLRKft6SFdiA,1787085568,Act5xzJ7DhXrdNKbRw1yTzQUmT4hYtAPgFKTP5WzPBva,sell,0.707232773,43580.511617619,43580.511617619,balance_delta
2ZDgUkumimAdEjnJdDbfhwQXf4XQKKn8V9trbNc7VQUAx8Hw7TXh1EWmxtnVMVQBaNvyZoqx8GLxDEb4HYFF5rcq,1787085568,DenZLNzBtE3L8T1kQFKh8oE7FCXBrdsM9xwCbsnKvdJq,buy,2.302729445,139943.43531962502,139943.43531962502,balance_delta
5Wb4xWAVPcp8G44hQYw7G42ANdkr3rGrMohDY19fkEHDuEwwYxxUgbc1zfkq7mUAnbAmN58SZRizLZsqyxeF5PxK,1787085568,Hedt6aVyFRvxpQJkrrqgZ3e3JxUNb7ufCVyYXMnHYYE4,buy,2.531208503,154576.65652643604,154576.65652643604,balance_delta
4dEAFBst5MvmJdkKu1ApKmBMHqu9UAcXpJbzbsqiixUnW9Gc4AkaqvUqujPB7kx1Ls8jjLtGywi4shca8DMYCqGx,1787085569,2z2q5gk8TDgqCidzkXkyevXH1aDaVjWL8cQwoRbMF1Jq,buy,0.00803928,359.577845208,359.577845208,balance_delta
bd5xM71xmQRwYMLJaf6H9yzUJQSguVqFWgmYWwoGKnA9gcjPjfxy3CMeBwQa1yL9D9ehjDSYphZ5hpGX1CKyBuM,1787085573,2AwjJTdTWCu6QjyZKvF6oVEd9TkQP1WYvVswFvDEySxn,buy,2.5814334320000003,155742.79989167897,155742.79989167897,balance_delta
4eJShZb5CDa4fSrrxRZSgiQ3yR4M4hcGbPWbhSExWHmhnowVZqjFBjRDD1h9yJcg7dqqQAZgFASSuNxMHDfpbot1,1787085573,5kidNviTucvoHuFGuPQUikWokMxsLZMncGrS5gK9Cujs,buy,2.4218237140000003,145416.67202419403,145416.67202419403,balance_delta
3DMdzJfLTaurZkwFjWVmrgWrq8JpP8c45hx4hAe1iQJZqEJabAJkErVTGhFNZWkdpcZjpTXrQgVoU8GUTsGiK1Ha,1787085573,DenZLNzBtE3L8T1kQFKh8oE7FCXBrdsM9xwCbsnKvdJq,buy,2.5092624490000004,151022.16350836295,151022.16350836295,balance_delta
57noqFRn3CtZsqr7N2SVxCzfenCGvPYSgFr59bWudhfG9uwSVFkk2YTTw829EB5jTA3wro19HcoxPbUpcuB8RfpM,1787085573,Hedt6aVyFRvxpQJkrrqgZ3e3JxUNb7ufCVyYXMnHYYE4,buy,2.749009977,164273.06995375594,164273.06995375594,balance_delta
265Grubwc5XtCRxwGTbevWDryj7tkkTxBGENkgaLejXJsAqAUegERhPyFTQy4NBC6288RZfgcZDu76dM1ALRox34,1787085599,2AwjJTdTWCu6QjyZKvF6oVEd9TkQP1WYvVswFvDEySxn,buy,2.278557739,139626.76641667308,139626.76641667308,balance_delta
2SL3nwUw7dfqMVtNVig9XPLUrv76P7EGn7LKSedxvcVraxySBJYeEykSPDr8emhXgB1SQQuWZj8vPsyCpgBwCsnu,1787085599,5kidNviTucvoHuFGuPQUikWokMxsLZMncGrS5gK9Cujs,buy,2.5192677050000003,154091.21906393894,154091.21906393894,balance_delta
2sKJ1g8x61dCa6u3A3LKWSeLxSXjx1dFbRBCmj3fZ5jzYNHh1K3zndxGhcBZHp69iwuoTE4E8ynAQG48PqAoBaBM,1787085599,DenZLNzBtE3L8T1kQFKh8oE7FCXBrdsM9xwCbsnKvdJq,buy,2.381367936,144611.88973214698,144611.88973214698,balance_delta
31TAYSN5naVvFoYe8DfPB4nLqhognmuTDCCvEq5EZQU8SDv7zwNBjZYUZAHPL5MM5f9tjWxyyf5FH9FaGN9utupZ,1787085599,Hedt6aVyFRvxpQJkrrqgZ3e3JxUNb7ufCVyYXMnHYYE4,buy,2.2700986920000004,138129.07128067105,138129.07128067105,balance_delta
2HuRBBvZKJeaxtHNZFoxnC8ji5AVKftUi26BHdKZBMpFcjhXyiagu54T6bp7vuweThkW2PNg8MfqEQfi9XFn3GRc,1787085603,EXgjdaTYUSoS33cKZREWNfCGba6i4PGhsW1VpDqDqevz,buy,6.286676926,373328.604692963,373328.604692963,balance_delta
PrtCXGRaGYLDHPk7SMSr5jcyRxaUiXDvXnCKdEhkyjrryYmi5iruSKRZvj8FB7XrTUzTQfQPW2Sza26kRmKpvhJ,1787085603,FYTiZbk17NNPQ5j1aRH67mhJZH3ggYcmwbQqqEN9GAk5,buy,9.0015,538405.390316648,538405.390316648,balance_delta
2RLDC3bQGiuLXnK3RnAgNQbwi3hjDghxnk7Jd2ms1BVBmPofSbL1grak85vYdFa928juZcMmsvnKPZL144xvxyCh,1787085630,2z2q5gk8TDgqCidzkXkyevXH1aDaVjWL8cQwoRbMF1Jq,sell,0.006070092,359.577845208,359.577845208,balance_delta
4RJEA2cSiqf45vR36BCootYQ3X2VujshuE8RiHKHzZmkWjTjjtWdVJmNSTCtv52swYFCF44yFdPQdinhQPQPtN2b,1787085642,2z2q5gk8TDgqCidzkXkyevXH1aDaVjWL8cQwoRbMF1Jq,buy,0.008039280000000001,360.807066775,360.807066775,balance_delta
3Hp5qdXT8A7QDQLRNPHGD1Dy55VyZeLAbHxU9yaMGhH6jdE31LZudnuB2xSW3yWRr65fPMdb5jMCrxBB4WEqgmJ9,1787085683,CbpnbXAD9PUAwVcYjHY96qooq6eNnoLiZzif766gqLPH,buy,5.003755,314167.911399879,314167.911399879,balance_delta
Y3iVcRDdRxu2N3mTWBPvxpdDq1P2LzcpxQ5Y6oX7yc8VtevdAsnpA7hqZjJXDtWepy3NWHxnvtX96iErSErugVe,1787085685,CbpnbXAD9PUAwVcYjHY96qooq6eNnoLiZzif766gqLPH,buy,5.003755,317116.455580608,317116.455580608,balance_delta
4GcRkqF9amxJzpJxezDETtKojfsME31MjEqZHL9Cv9gTGDuFj1XLggo9U8qnuKjDf9Vo375UUgg4FDyRH8PgAbuT,1787085685,CbpnbXAD9PUAwVcYjHY96qooq6eNnoLiZzif766gqLPH,buy,5.003755,315310.669955475,315310.669955475,balance_delta
62ioQsw3dkCEPHfPWznEUnDApbqBA1CzH5h6MjEi5iaRoWEq14raY7HRdFPVaYywRYzProAiTQqKyBhCutmN6BwJ,1787085689,2z2q5gk8TDgqCidzkXkyevXH1aDaVjWL8cQwoRbMF1Jq,buy,0.006,375.17397640400003,375.17397640400003,balance_delta
4T7WaCtTtcJmd1wRWgSW7AJwRGYGfekaydzyn6N8ugaSKZsHAw15tshrBZiZ2Eh4L2Y6pECAtpYWH57X7ehbzBZK,1787085689,2z2q5gk8TDgqCidzkXkyevXH1aDaVjWL8cQwoRbMF1Jq,buy,0.006,375.171814295,375.171814295,balance_delta
4bajZTdq8Uki5ygzUdEshvHNcug4L59fjNk2BMdQz2p27YKXvEPhQzv4r92t4fb2UswJiHjMPMintnHt4NXz8P8t,1787085689,2z2q5gk8TDgqCidzkXkyevXH1aDaVjWL8cQwoRbMF1Jq,buy,0.006,375.1696522049999,375.1696522049999,balance_delta
5aDrgF8jREAPXDb4ughnwH4ejDkEoZzcrBHUVhg8kRXidWy2N1R1wJAjSgwVptQP6ZxbKEJwU2FRYDi7TUHcLGcH,1787085703,2z2q5gk8TDgqCidzkXkyevXH1aDaVjWL8cQwoRbMF1Jq,sell,0.005464106000000001,360.80706677499984,360.80706677499984,balance_delta
mfnN5jzg5qGysuSzEsx1AMMt9vXsSFqoAVHmWXFuRjbnThWtwzFJNwaBdZDDTLfnQqf66RuzYYB6VibR43yjnCf,1787085748,2z2q5gk8TDgqCidzkXkyevXH1aDaVjWL8cQwoRbMF1Jq,sell,0.006188057,375.1739764040001,375.1739764040001,balance_delta
roUFj5vphWkAQEmAdCQXGkK2uzpCcuzGJBz5rAyKTm8iGAfxxwYzouyJPEaGb6uoADH2H73psFDxxmDGRqRCi3W,1787085749,2z2q5gk8TDgqCidzkXkyevXH1aDaVjWL8cQwoRbMF1Jq,sell,0.006154496000000001,375.16965220500003,375.16965220500003,balance_delta
5oNq4LZnFuTnDe7UjBfvZuBHZvhFKdY1nAoyxuyGWFxAAPBvBCREKsyeETcMLCD1XVtJqxnmzo7wBum2UJbKqyjC,1787085749,2z2q5gk8TDgqCidzkXkyevXH1aDaVjWL8cQwoRbMF1Jq,sell,0.006154496,375.171814295,375.171814295,balance_delta
5wk9GagB7WR5QPESYHDsRwWPFUu226dUFX9CAWUpEkzDugis9z2yT1fpVroJQPHcmu98spoPz8mR86VsyTVuZBiN,1787085749,CbpnbXAD9PUAwVcYjHY96qooq6eNnoLiZzif766gqLPH,sell,15.500300842,946595.036935962,946595.036935962,balance_delta
tLgvUprGUSc5sN56Jv3fQmiRHgAEMCE14daKwCVxZL8vsBtwaj6DzHA5AUNh3PRDPvdNt2cvsTSDbeP5jtyHCYK,1787086262,3KEdzpSYJ7sXfHKpVhSF2Qj6ZAjd3Q3dugFCZ4umWvkR,sell,0.670926958,38168.331979143,38168.331979143,balance_delta
5hW1U1SqBEP4GvoiMw1WYmU3o4vTkya4xZgxRuYJYrSLXATPDPbYxawEQqasC8zWyQtA9adnFoMAQErS8J3oiHGZ,1787086499,2z2q5gk8TDgqCidzkXkyevXH1aDaVjWL8cQwoRbMF1Jq,buy,0.00803928,350.88124334,350.88124334,balance_delta
5K4XQ87nhHz4NZRw1i3XQxZovjM5qcEqAFtny6ShUrDdMDYHhhWjHvENnjYBWXJTGPixKgNqQ4nm6tzVCUqpH96,1787086561,2z2q5gk8TDgqCidzkXkyevXH1aDaVjWL8cQwoRbMF1Jq,sell,0.006177912,350.88124334,350.88124334,balance_delta
3DaezjUTLwsNY3m6gkFf19BeWs8kkK3A9AaQTZ65jN6hqjEGRYP9fQcxsjgrYahbnWHpixrMaWtSqPTUeh8qjj3y,1787086634,CbpnbXAD9PUAwVcYjHY96qooq6eNnoLiZzif766gqLPH,buy,5.003755,276225.972717689,276225.972717689,balance_delta
2atGtTQK1WKFw2hAXbnrna9FSwa4TqakdhwANFPdayGkzwhKDSRAH8FsD2CtvakpofqzFEi1GRe1Vhu4kr4DAobN,1787086634,CbpnbXAD9PUAwVcYjHY96qooq6eNnoLiZzif766gqLPH,buy,5.003755,274990.242030366,274990.242030366,balance_delta
5fcGu325CZ3mgK54jvbthwhJVV9zeBtQEw4pLobAhbDFgYBYDjJj81L7hVipZYPNADEgP7eQbq5kgAUGo86NW1LA,1787086635,CbpnbXAD9PUAwVcYjHY96qooq6eNnoLiZzif766gqLPH,buy,5.003755,273916.8354724271,273916.8354724271,balance_delta
5Lw35CgXyRUDKWYfu5AAGbtozsWoGN2tLDtxSeyo16F1Pn1DzHiroKe9two5MN315BcLtUrGEHuSp1RqwCb9jEAZ,1787086635,CbpnbXAD9PUAwVcYjHY96qooq6eNnoLiZzif766gqLPH,buy,5.003755,272872.09297801205,272872.09297801205,balance_delta
LCbftDWiZnSXFBM3wFXk5q5R267dTkwmT58yM8wMKwGqf3UvG9kj9Jvp3eenVdZjJAB3666H2yoLu2hnG1khAxV,1787086675,CbpnbXAD9PUAwVcYjHY96qooq6eNnoLiZzif766gqLPH,sell,20.423715792,1098005.143198494,1098005.143198494,balance_delta
4SQpktydKWDw6UgfSx4rpveQxr7npTExkg2SzsuhGkgRaiURZ7nbZgEVwFSdjzkJt68FR9Ug5wqr6yysDFKx548y,1787086721,2z2q5gk8TDgqCidzkXkyevXH1aDaVjWL8cQwoRbMF1Jq,buy,0.00803928,307.171328049,307.171328049,balance_delta
4LFrDFk4FD8eTHWALKAqiJ1SZzHxeH4H8GyZMsNcsvp23iRhJGgEUfEFi9M3cdmVjnfVc5DeoW6iMyi8Vhj1DivY,1787086807,2z2q5gk8TDgqCidzkXkyevXH1aDaVjWL8cQwoRbMF1Jq,sell,0.006490286,307.171328049,307.171328049,balance_delta
5WxV41StrBBKwnoNJjmiaYp585PHFRXAshPLT19euxpSMm1wgf7yb23dGxghthC25BXAttsPyRiEpj6P8DNja3Ff,1787086950,2z2q5gk8TDgqCidzkXkyevXH1aDaVjWL8cQwoRbMF1Jq,buy,0.008039280000000001,271.946671165,271.946671165,balance_delta
2Y4MUUjHUs9qu2Hjk1sYprMsiQhBmdMdNfeidReopbTBfW5DUAjb5fSXdtCfWvzUgNWmQNBzcGoxV5EKbPBL21No,1787086985,EXgjdaTYUSoS33cKZREWNfCGba6i4PGhsW1VpDqDqevz,sell,3.83740134,186178.97516038,186178.97516038,balance_delta
5DuYAvwFxVRhaEJyGbffzhXx2WkqDaVtDAssRg1kvjmHCobyvR3pbvDdupyd3DHKNUP4qpV8BL6EgGo58j9rWAYY,1787086985,FYTiZbk17NNPQ5j1aRH67mhJZH3ggYcmwbQqqEN9GAk5,sell,17.650341003,848866.142455484,848866.142455484,balance_delta
2AQaHbGTL6tQUpLR1YDizTCg6WNni4LE1QLoqRmMeabVeGUys9z5Jr4FChqnKf1KNpHz4xkLo1hWNvazyyiEUapW,1787087011,2z2q5gk8TDgqCidzkXkyevXH1aDaVjWL8cQwoRbMF1Jq,sell,0.0056857800000000005,271.946671165,271.946671165,balance_delta
te662o4RhYMgEmhqqLSQ1nfXNuWpEZD1APAcPuHQyHoMjaCX8wbc1y9VJzfdPTZTdH7SbHWLDHhfKhLTy7jsKwQ,1787087125,FYTiZbk17NNPQ5j1aRH67mhJZH3ggYcmwbQqqEN9GAk5,sell,16.714521485,848866.142455484,848866.142455484,balance_delta
4PLDXkszt7SUDWDev1Dd9fxPKSRE4JmYvjZkCvDSGM3nWpphh1ZAcG9y5qfHEbDLeNaJfJ88ysqif5SAgidd3GAS,1787087126,EXgjdaTYUSoS33cKZREWNfCGba6i4PGhsW1VpDqDqevz,sell,3.649987316,186663.040495798,186663.040495798,balance_delta
2yF1MrbjB8LPQ4zQaVpRvQt2ssDZxMzkdhWqEvkAgzDb2tzhR85MZq3gWbattcEDbbq6yqP4TRfpJ8q4CMhsywPN,1787087614,A1igHDVAzKcGUAbVMFV8HrCCSUfcs5YzVfW3i9895pdW,buy,1.1574205000000002,63334.48769814,63334.48769814,balance_delta
4Y4aVvQKujUBTTgWzpPGeq3mBSCHACvXoMXvkdg3JF6p3aK5aHYmyLexYGgkK1ietb9gqiwzPt4Yf8izeje9gkUj,1787087614,Ebux1vXaJYiugKxnBNgQbsBjbjjFK1K2k1zXjkD3tqDk,buy,1.3276969250000001,72724.313828328,72724.313828328,balance_delta
