wallet,first_buy_time,first_buy_time_utc,first_buy_mcap_usd,last_sell_time,last_sell_time_utc,n_buys,n_sells,sol_in,sol_out,tokens_bought,tokens_sold,tokens_still_held,realized_pnl_sol,realized_pnl_usd,hold_minutes,sold_out,n_trades_total,bought_before_crossing
Fe9928SLwBPxbn8Bze81HLLwJM6tussCLSxcmfgLuwDN,1786840155,2026-08-16T00:29:15Z,59090.577542584244,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,False
ChkCxVFCvnCKbfa7J4Lh1u9vnVeinsebGYgC1Vw89ecS,1786840157,2026-08-16T00:29:17Z,59254.92741431292,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,False
8c9RbKcSY6eeir1cRotCkKZUzK1e3a5shCSpiMNduR8e,1786840162,2026-08-16T00:29:22Z,59428.65569505143,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,False
7hHDyJKtq3yHf31ss3nPTfspB18viogLRMNtCntzAFpy,1786840449,2026-08-16T00:34:09Z,52745.1716843623,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,False
Dukg6AvDojqLcB68McsBbL8T5UijK5xkv7JyTqNC21qM,1786840499,2026-08-16T00:34:59Z,53212.36577023672,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,False
5CfprKNWnqRxysaGiDcwXEPXcGVhu3k1Cma9nDQHRBeP,1786840524,2026-08-16T00:35:24Z,54312.49620231431,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,False
Cm6KKiztgkHgxqbq92ufKExGz6iscrdUndih5K4b6fof,1786840623,2026-08-16T00:37:03Z,54241.58151031891,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,False
BRAxz6KJ3Wdp6NASjBoeDSuPHsKJnpUo1AzSgyDNMLgz,1786840629,2026-08-16T00:37:09Z,54445.634050463515,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,False
Bcs447nfjXziZe21VAMQnuxxMfy7M7s4LZy8wFL7Mjey,1786840744,2026-08-16T00:39:04Z,55494.45166733522,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,False
AD8mrydcbwneSJKnUDL2HA57nUQYhfD8ikEPCTjtZwnf,1786840829,2026-08-16T00:40:29Z,55514.23265749725,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,False
Hv5dfpyktj4dM4ZWGCGmi8Xt7CpNtL4RSsEc7GoKc6Gd,1786841004,2026-08-16T00:43:24Z,55384.79600945101,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,False
4i6x6WrR6sok6J4MLagfeJ1rzvBaZViB6b1DDSgPStJX,1786841128,2026-08-16T00:45:28Z,55490.027820802134,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,False
Hyu8wzD1C95ZNsfyU1Pv4r8JvGmXTMKynYdgBCX5kaWh,1786841283,2026-08-16T00:48:03Z,55551.99538352773,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,False
BwHFa2tre3s6krZzsdmxMT75381uRYc4tDq3Ghu4e8AL,1786841434,2026-08-16T00:50:34Z,56545.83013823466,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,False
BUmNe6kXsPSUDjw1Te4h2QHzqMGs8WMcyokW7TLQTw8H,1786841566,2026-08-16T00:52:46Z,55743.71906783278,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,False
CT3qzY7HBP72LuNPA7qNGX6msmtUwM2y6RvwQ7W5JXJN,1786841952,2026-08-16T00:59:12Z,57988.13991111804,,,1,0,9.00203928,0,8506798.202759271,0.0,8506798.202759271,0.0,0.0,,False,1,False
Db5NMor6NFDJ9ZWezHZtTxCeegQ9nEyaUn2zojS2uQK6,1786882549,2026-08-16T12:15:49Z,56851.70110769426,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,False
6HgdV9x8DsYrfUjajNd9vyZSuSuUZFe2yiuJHKuqH6ad,1787073056,2026-08-18T17:10:56Z,37140.83709206628,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,False
2Epn5w9hTFHJZjJ93cXbXdS3EaVoEyyZL47pzMeboH9u,1787074683,2026-08-18T17:38:03Z,37944.2046451003,,,2,0,0.028717839999999998,0,1425209.923511247,0.0,1425209.923511247,0.0,0.0,,False,2,False
8GriRP9Ea6QsHLxTdMi3RDMkYwhYWErLQd2CAvEPFViP,1787074864,2026-08-18T17:41:04Z,38584.400616318235,,,6,0,0.043566600000000004,0,5524958.366764128,0.0,5524958.366764128,0.0,0.0,,False,6,False
HytCavJKtjSAp8gTmywLnLR5JwPdaQsNvZm9VsXm3oRZ,1787074864,2026-08-18T17:41:04Z,40770.585673827794,,,6,0,0.043566600000000004,0,3990240.061823275,0.0,3990240.061823275,0.0,0.0,,False,6,False
4MowcRoyZazf3YbtqiYNUTZbDpZdKjtymLANsX1CT1mz,1787074864,2026-08-18T17:41:04Z,39266.19066206561,,,6,0,0.043566600000000004,0,5186573.192737834,0.0,5186573.192737834,0.0,0.0,,False,6,False
6NceTehWXtdQ6sQxmqRUuRqGvu4sWfJWJA5Y6fizvDUY,1787074864,2026-08-18T17:41:04Z,39813.668134381034,,,6,0,0.043566600000000004,0,3293035.4736871743,0.0,3293035.4736871743,0.0,0.0,,False,6,False
BWztqTdbi9UuLEzay2138rCQ3fga4R3XeMdJdKKUz8nV,1787074864,2026-08-18T17:41:04Z,40264.421869159545,,,6,0,0.043566600000000004,0,3642029.6888579167,0.0,3642029.6888579167,0.0,0.0,,False,6,False
GTg9GTpTZRqqPeUDxdyjgR1HDKscYcH4qVr5KigXRVN1,1787074977,2026-08-18T17:42:57Z,41754.89260878246,,,1,0,0.010526724,0,1261128.153867921,0.0,1261128.153867921,0.0,0.0,,False,1,False
Bisnq9ZHwdrVw5pGy8rw2XgJS5oEGufGb91ds8wcZL7V,1787074977,2026-08-18T17:42:57Z,41947.14775055144,,,1,0,0.010526724,0,1335310.272196213,0.0,1335310.272196213,0.0,0.0,,False,1,False
8fqSwa22G6K5zz7XNUcvYSKuhjkNab7tJhVPsoTizA4h,1787074977,2026-08-18T17:42:57Z,41566.49129841499,,,1,0,0.010526724,0,1300723.086100823,0.0,1300723.086100823,0.0,0.0,,False,1,False
YhpTNJmMho3gomeDYnSDsRZVcTNAMfgEPdgMdorvWto,1787075124,2026-08-18T17:45:24Z,42618.91643299295,,,0,0,0,0,0.0,0.0,0.0,0.0,0.0,,False,0,False
6GQuYzYnSe7co7x6yHyHdkSps6ingHcZav4okeRr87uP,1787075199,2026-08-18T17:46:39Z,43803.41704833781,,,1,0,0.00558751,0,2474068.356629423,0.0,2474068.356629423,0.0,0.0,,False,1,False
2UL4BgkFtc21mwQ5KAh7twQFBn6MyCNnXqCi8oqV2GSm,1787075261,2026-08-18T17:47:41Z,44496.37296820477,,,1,0,0.008428805,0,796182.433935847,0.0,796182.433935847,0.0,0.0,,False,1,False
CJuepni3k1F8ZzBbG7Tp1ed6bTFb287rnKQpEFynTPSn,1787075261,2026-08-18T17:47:41Z,44627.07955079697,,,1,0,0.008428805,0,810501.551035539,0.0,810501.551035539,0.0,0.0,,False,1,False
4LD2Rm6RC7eGYfDvicthx628UJE4DwA7ADcgvsghjGtU,1787075261,2026-08-18T17:47:41Z,44364.564576476725,,,1,0,0.008428805,0,831212.199469911,0.0,831212.199469911,0.0,0.0,,False,1,False
BVmv2JfCyRsPhPJbvga1bZeCGUKCqNpUL9jjznf6CGbC,1786828874,2026-08-15T21:21:14Z,40056.50292951613,1786828928,2026-08-15T21:22:08Z,1,1,0.345372615,0.343344783,453816.863428313,453816.863428313,0.0,-0.002027831999999998,-0.15302020271999983,0.9,True,2,True
EErFiYRztMkFC1FRj1XWwUZiHeSuSzcRrdiTVVxhaNSj,1786952396,2026-08-17T07:39:56Z,51015.7157202601,1786955137,2026-08-17T08:25:37Z,1,1,0.05203928,0.049529588000000006,53989.056629884,53989.056629884,0.0,-0.0025096919999999935,-0.1893813583199995,45.68,True,2,False
GRuBUh2CQu2zf18sH362TorLh13z95MTSUqibm3gbwGS,1786829004,2026-08-15T21:23:24Z,44727.77944167908,1786836704,2026-08-15T23:31:44Z,1,1,0.004539280000000001,0.001836872,3078.948250274,3078.948250274,0.0,-0.0027024080000000008,-0.20392370768000004,128.33,True,2,True
D73A6HfSWRUnwDX1qxq97pkjiGi89Bs3ySCTab4wG6vy,1786898487,2026-08-16T16:41:27Z,53592.90356545502,1786898505,2026-08-16T16:41:45Z,1,1,0.03213928,0.029156177000000002,30527.334180166,30527.334180166,0.0,-0.0029831029999999948,-0.22510495237999958,0.3,True,2,False
7wtvhNbDvtVjAurrZf7Q9wda4Jyf91wuGgrRW5yMicsi,1786946077,2026-08-17T05:54:37Z,50985.70003122871,1786959745,2026-08-17T09:42:25Z,1,1,0.40203928,0.39873985700000003,431734.556627778,431734.556627778,0.0,-0.0032994229999999745,-0.24897445957999806,227.8,True,2,False
G2eAEzJFLTH9oryFxdqMmzp1J5iRVU6Kwes5fWTvk2W2,1786828896,2026-08-15T21:21:36Z,50805.84758055754,1786828901,2026-08-15T21:21:41Z,1,1,0.34211583700000003,0.33680752999999997,364608.49889052,364608.49889052,0.0,-0.005308307000000072,-0.4005648462200054,0.08,True,2,True
6EUJHx9pdF3buJK2eJ9g6a2naw54hBX1Y67yLd1FitAS,1787074364,2026-08-18T17:32:44Z,37720.21712224755,1787074592,2026-08-18T17:36:32Z,1,1,0.255088769,0.247022707,366388.069267421,366388.069267421,0.0,-0.008066062000000004,-0.6086650385200002,3.8,True,2,False
AeLQkoBgDQfWCmRi33WEDpqe42f8EQMf5Cx2v5AmnfPv,1786828983,2026-08-15T21:23:03Z,44649.57433402361,1786829008,2026-08-15T21:23:28Z,1,1,0.25203928,0.243219183,305349.771196437,305349.771196437,0.0,-0.008820096999999964,-0.6655645196199973,0.42,True,2,True
HtBpTLs6cPw65ENWJToYYPaiUiPE2UznPLwkJQk3WWXH,1786828901,2026-08-15T21:21:41Z,51750.58440357199,1786829094,2026-08-15T21:24:54Z,1,1,0.05314928,0.038799946,52690.177179865,52690.177179865,0.0,-0.014349333999999998,-1.0828007436399998,3.22,True,2,True
5GQehHSu8aV8NEKLdDuSTg3iAMzfeqc4zXx6e24ExdC9,1786839205,2026-08-16T00:13:25Z,39278.212397540905,1786839422,2026-08-16T00:17:02Z,1,1,0.209039281,0.194656039,280490.398814917,280490.398814917,0.0,-0.014383242000000008,-1.0853594413200005,3.62,True,2,True
AnonH2TuipeipbvvVYGCmaJCvkddAiLZZoNAa5u1aELh,1786828844,2026-08-15T21:20:44Z,25375.596199562886,1786828849,2026-08-15T21:20:49Z,1,1,0.65363928,0.633689283,1396921.543012971,1396921.543012971,0.0,-0.01994999700000004,-1.5054267736200029,0.08,True,2,True
313NexhpvkJjxg9xAnJyF1ztss8R88z9SZUTbp8mqCH8,1786828906,2026-08-15T21:21:46Z,45712.99946456456,1786828937,2026-08-15T21:22:17Z,1,1,0.30213927999999995,0.276300207,357895.67431424,357895.67431424,0.0,-0.025839072999999928,-1.9498164485799945,0.52,True,2,True
HbYd46DFHe7vLRGKW122XDPiUzcxLw4g8hPUtwfCNpV2,1786828907,2026-08-15T21:21:47Z,45711.672186018935,1787075439,2026-08-18T17:50:39Z,2,6,3.240468773,3.2099411840000007,2040352.3600183348,2040352.3600183346,2.3283064365386963e-10,-0.03052758900000002,-2.3036118659400016,4108.87,True,8,True
41v6px7eUmd1Cd2YjzGS1SweKG7FJ7Ds3XsoF42nEucb,1786840166,2026-08-16T00:29:26Z,59492.98620917444,1786949364,2026-08-17T06:49:24Z,1,1,0.11053928,0.07697573299999999,92592.103390058,92592.103390058,0.0,-0.03356354700000001,-2.532705256620001,1819.97,True,2,False
3oFvZBPok8pbTakfe2ujRywJ7hRRzL4CNroCZ2JAv9NY,1786840107,2026-08-16T00:28:27Z,58677.45780442633,1786841343,2026-08-16T00:49:03Z,3,1,0.51703928,0.477220799,478711.719673664,478711.719673664,0.0,-0.03981848100000009,-3.004702576260007,20.6,True,4,False
GXp177AWFe943QKiBgMYeUqUQipPFPVkzfnt9ocuhoHc,1786840713,2026-08-16T00:38:33Z,55011.475935112,1786909420,2026-08-16T19:43:40Z,1,1,0.28800169400000003,0.2383741,284917.061723806,284917.061723806,0.0,-0.049627594000000046,-3.7448982432400033,1145.12,True,2,False
46GgdrYrbGmy6edQpU2fsAhg1TjEhvt4voJEjofggDqv,1786840213,2026-08-16T00:30:13Z,59807.18788187115,1786841150,2026-08-16T00:45:50Z,1,1,0.5994108499999999,0.547081511,550213.048921433,550213.048921433,0.0,-0.052329338999999864,-3.9487719209399894,15.62,True,2,False
8wnqJrLyop5wdCTwRpMKFK5db5B3s5J6e5ToTYFaj9iK,1786828876,2026-08-15T21:21:16Z,41680.55252008398,1786828878,2026-08-15T21:21:18Z,1,1,1.0211457800000001,0.966583844,1308402.742534659,1308402.742534659,0.0,-0.05456193600000017,-4.117243690560013,0.03,True,2,True
F5CMB2ofwmm9TmnbuqctDb7hcvm1azTxnVckzxqFiSeC,1786937945,2026-08-17T03:39:05Z,47565.41043063223,1786964835,2026-08-17T11:07:15Z,2,2,15.952039280000001,15.894626392,18021705.782813825,18021705.782813825,0.0,-0.05741288800000033,-4.332376528480024,448.17,True,4,False
EiBxtACDSdF4zKNr4QoJd9bew4g6pdHiWFz21qs3K8WU,1786839934,2026-08-16T00:25:34Z,54232.47255008391,1786841504,2026-08-16T00:51:44Z,5,2,0.50203928,0.44202131499999997,430697.040689488,430697.040689488,0.0,-0.060017964999999986,-4.5289556388999985,26.17,True,7,False
BULL9XniY8nknkxmDFDH74JuSG3TTVUfqx3kbpmDfCqV,1786828876,2026-08-15T21:21:16Z,41873.98529052564,1786828878,2026-08-15T21:21:18Z,1,1,1.0211457800000001,0.957701211,1302358.704318882,1302358.704318882,0.0,-0.063444569,-4.78752717674,0.03,True,2,True
Aj6mFhvswf5fJgX1kJVLXuW5UN6iDDWrm4KdGaEZXLQX,1786840161,2026-08-16T00:29:21Z,59354.684599123844,1787525010,2026-08-23T22:43:30Z,3,2,0.47407856,0.41009541000000005,171746.84416426704,171746.844164267,2.9103830456733704e-11,-0.06398315000000002,-4.828168499000001,11414.15,True,5,False
FDHKhuR28AQ9HbGnZmWR5JnVXdYDSCiWRFA5Pjtoapfj,1786839502,2026-08-16T00:18:22Z,41240.7442845851,1786841489,2026-08-16T00:51:29Z,3,1,0.4663709509999999,0.397778515,396592.878970851,396592.878970851,0.0,-0.06859243599999994,-5.175985220559995,33.12,True,4,True
Noob3sJKdLH1w2zxhNBdARVt9ZsWjR3tJBr6mBfPVuX,1786839223,2026-08-16T00:13:43Z,44590.49470282229,1786839274,2026-08-16T00:14:34Z,3,1,2.3381354419999996,2.268145896,2792621.462952881,2792621.462952881,0.0,-0.06998954599999965,-5.281411141159974,0.85,True,4,True
3pR6QRNxH5y9WCg6Gb3tuthRqn6vCH5uj9xPnva6Qwen,1786873507,2026-08-16T09:45:07Z,56803.62905218851,1787027329,2026-08-18T04:28:49Z,5,7,1.3530785600000002,1.256265789,1527617.0218286118,1527617.0218286118,0.0,-0.09681277099999988,-7.30549169965999,2563.7,True,12,False
FARMERLBMZm3N1bNjhcUfDkJSdRMDgLHe4HPgArtnDAo,1786839223,2026-08-16T00:13:43Z,44990.71446023811,1786839274,2026-08-16T00:14:34Z,3,1,2.3381354429999996,2.228734946,2772334.870055412,2772334.870055412,0.0,-0.10940049699999989,-8.25536150361999,0.85,True,4,True
2XJEETjrL7aeAq1Ua5hHwrUmbExK9rTJom19zAphowU3,1786839223,2026-08-16T00:13:43Z,44790.38130922373,1786839274,2026-08-16T00:14:34Z,3,1,2.3381354419999996,2.214243931,2782441.98703158,2782441.98703158,0.0,-0.12389151100000002,-9.348853420060001,0.85,True,4,True
CJgBunSv2nagagWqBuPtQmrsPmPajewsZjvGyZhpNSzb,1786840452,2026-08-16T00:34:12Z,52968.73550315768,1786943338,2026-08-17T05:08:58Z,1,1,2.01162178,1.877762935,2059137.289557744,2059137.289557744,0.0,-0.13385884500000003,-10.100988443700002,1714.77,True,2,False
b8TXHpvWkirncQFk8evgCXHAcnqSjtjpUj1K6hyGA5n,1786845543,2026-08-16T01:59:03Z,58653.52099845576,1786890522,2026-08-16T14:28:42Z,2,1,1.335139282,1.180775544,1229566.628934575,1229566.628934575,0.0,-0.15436373799999983,-11.648287669479986,749.65,True,3,False
FqMb2ipgYRb8r3gKuXmzF6DbjYDVLnAZEiyBs69y6aGh,1786839286,2026-08-16T00:14:46Z,40139.410143209825,1787488253,2026-08-23T12:30:53Z,2,2,2.50605856,2.340402823,686458.6754950279,686458.6754950279,0.0,-0.16565573699999986,-12.500381914019988,10816.12,True,4,True
3D9RV4qbFUiNVbzD5EAp8zW1FWbZoS2xgp3rMb8qS3Qv,1786829415,2026-08-15T21:30:15Z,33027.47126769241,1786989752,2026-08-17T18:02:32Z,2,2,1.254009225,1.08362609,1590165.312174509,1590165.312174509,0.0,-0.170383135,-12.857111367099998,2672.28,True,4,True
6rLLwnuSkBfP6m91b2hoW7kgRuvw94MxBYvxWBt7mvEG,1786953298,2026-08-17T07:54:58Z,51128.520510876515,1786983721,2026-08-17T16:22:01Z,1,1,1.00203928,0.8296973059999999,1076321.414026267,1076321.414026267,0.0,-0.17234197400000004,-13.004925358040001,507.05,True,2,False
GHDHsxfoykXxJfxrynpSVwF21MDTPVn8fXYwxs12zco4,1786829415,2026-08-15T21:30:15Z,32972.022497446436,1786989752,2026-08-17T18:02:32Z,2,2,1.40907138,1.2268537670000002,1770698.520565113,1770698.520565113,0.0,-0.18221761299999997,-13.750141076979997,2672.28,True,4,True
GpRBMwTQzVYht8YRKhuG259MsCGJAy41WYxYamcVAuSy,1786829415,2026-08-15T21:30:15Z,32914.376371954975,1786989763,2026-08-17T18:02:43Z,2,2,1.403037237,1.209540421,1772837.4740469852,1772837.4740469852,0.0,-0.19349681599999996,-14.601269735359995,2672.47,True,4,True
AfJxRN13AQoLqgPCzaSBQb9z3YtaMwkV1GRnzaEB61iu,1786936463,2026-08-17T03:14:23Z,46273.87505283948,1786979299,2026-08-17T15:08:19Z,3,1,6.395039283,6.158021058,7358924.039779142,7358924.039779142,0.0,-0.23701822500000003,-17.8853952585,713.93,True,4,False
DoYfpDfAzzYReVKkjhN9uG82298gBABKQL9uRHt52h8P,1786839993,2026-08-16T00:26:33Z,58853.07118671625,1787349414,2026-08-21T21:56:54Z,6,4,9.659222558000002,9.212074517000001,7817370.061883696,7817370.061883696,0.0,-0.4471480410000007,-33.74179117386005,8490.35,True,10,False
B8yBhhYtobPkqY27vij5cwvhuDkPp5no2JZcxkA8UvYs,1786938109,2026-08-17T03:41:49Z,50965.44185792487,1786979620,2026-08-17T15:13:40Z,3,3,6.04624223,5.596275723,6466043.795226403,6466043.795226403,0.0,-0.44996650699999985,-33.95447261821999,691.85,True,6,False
JCrhqruFBagARts9dNSQm8Vqc5QKL3MckAT36LjgV4nV,1786839225,2026-08-16T00:13:45Z,47438.49671008831,1787169650,2026-08-19T20:00:50Z,6,5,5.043146482,4.558335534,1407224.7892163459,1407224.789216346,0.0,-0.48481094799999996,-36.58383413607999,5507.08,True,11,True
1jr7nW5HbUqTQgyNQjDy6Yawpswbn4jp1fYtCxHckUW,1786839225,2026-08-16T00:13:45Z,48055.98380704925,1787169650,2026-08-19T20:00:50Z,6,5,5.313255102,4.817829874,1236492.107418952,1236492.107418952,0.0,-0.49542522799999983,-37.38478770487998,5507.08,True,11,True
8SMeWRvmJDHzXWDWerhvZyjSnUtEuBaAaKozoGTFSUxX,1786839225,2026-08-16T00:13:45Z,47651.6738586216,1787169650,2026-08-19T20:00:50Z,6,5,5.007600829,4.5090816899999995,1282583.719866655,1282583.719866655,0.0,-0.4985191390000002,-37.61825422894001,5507.08,True,11,True
CmYzjUFEeJJHKcziZA29GpNKNZfJQjvyTgmttNaMkTXw,1786839225,2026-08-16T00:13:45Z,47855.93585907334,1787169650,2026-08-19T20:00:50Z,6,5,5.04648674,4.526912209000001,1296827.9214736389,1296827.9214736389,0.0,-0.5195745310000005,-39.207094109260034,5507.08,True,11,True
5e96SkPWmHz9cizDSqoqVahvf6QQjRS9xdJA7ueYuvD1,1786828894,2026-08-15T21:21:34Z,46772.536878222636,1787644658,2026-08-25T07:57:38Z,6,5,12.294078559999999,11.405253679,2484956.025053934,2484956.025053934,0.0,-0.8888248810000001,-67.07072552026,13596.07,True,11,True
82FGz8pkSNcWqNioVgFTC4vVseRJWDhdqjysjXfwR6m1,1786828879,2026-08-15T21:21:19Z,43039.74574174684,1786829214,2026-08-15T21:26:54Z,2,1,5.36665732,4.231781829,6824559.004963328,6824559.004963328,0.0,-1.1348754910000003,-85.63770455086002,5.58,True,3,True
FfXHYjcpLxqbCVEx5AFT7Ym95pgBFLiKgoH3bJq75TqZ,1786842071,2026-08-16T01:01:11Z,59374.07773335103,1786906199,2026-08-16T18:49:59Z,2,1,7.670290833,5.7567791800000006,6768739.080415827,6768739.080415827,0.0,-1.9135116529999998,-144.39358933537997,1068.8,True,3,False
D57d6AUh7sdQuvXUmNeJwojL29b14uhA4hRqRdiKTvbf,1786828928,2026-08-15T21:22:08Z,42117.72052188908,1787075420,2026-08-18T17:50:20Z,7,4,9.724839521,7.666586706,6514508.386723916,6514508.386723916,0.0,-2.0582528149999995,-155.31575741989994,4108.2,True,11,True
CypyYaGszgtj77VMXJBvp4vWu9jn9mRCbv1JMrXuGZft,1786828928,2026-08-15T21:22:08Z,42312.02535208081,1787075420,2026-08-18T17:50:20Z,7,4,10.557086698,8.276329787,7067121.412407655,7067121.412407654,9.313225746154785e-10,-2.2807569110000006,-172.10591650406002,4108.2,True,11,True
DmQphJJn7PywwvXnw3T223uzRF5YBhjz9zwbyQPSitUQ,1786839755,2026-08-16T00:22:35Z,45298.55179759693,1787069589,2026-08-18T16:13:09Z,1,2,31.345039281,26.623648122000002,37697894.492302895,37697894.492302895,0.0,-4.721391158999996,-356.27617685813965,3830.57,True,3,True
797CrVjYgQRU7V6CVhhz8hSNDTx5wF53apb6mf9wqPfZ,1786838988,2026-08-16T00:09:48Z,34372.93341134212,1787824325,2026-08-27T09:52:05Z,94,15,872.1241642719979,590.09508149,48628096.97009085,44633648.35349864,3994448.6165922135,-104.8010827819999,-7908.289706729712,16422.28,False,109,True
