wallet,trades,tokens_bought,tokens_sold,realized_pnl_eth,realized_pnl_usd,implied_balance,onchain_balance,balance_delta,remaining_tokens,unrealized_pnl_usd,still_holding,first_action_sell,first_buy_mcap_usd,price_block,price_usd,paths,balance_match,boundary_balance,boundary_delta,raw_net
0xc5ab73c0e8f62b082d47c266441f91e21676a5ac,4,185768.79262444074,185768.7926244407,0.00020797754523586403,0.3680620168611769,2.9103830456733704e-11,0.0,-2.9103830456733704e-11,1.4551915228366852e-11,0.0,False,False,203398.02605269497,51165960,0.2563271633796273,single,True,0.0,-2.9103830456733704e-11,2.9103830456733704e-11
0xb95d73b0046b2632fb9bc6fd92571e7dd921804f,2,216730.95246530863,216730.95246530863,0.00019778698401074404,0.35002757707003845,0.0,0.0,0.0,0,0.0,False,False,121229.52276901342,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xf257fee9dc8c99de3000a4b3d3fff1e0bb0fa378,2,21926.3111748707,21926.3111748707,0.00016092268420503172,0.2847880892143763,0.0,0.0,0.0,0,0.0,False,False,203393.4943131656,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xaf546145df6b703e08a0ece873318afc01ae9042,2,1004032.2612983965,1004032.2612983965,0.00012673671274604425,0.2242884925426112,0.0,0.0,0.0,0,0.0,False,False,88130.63317831424,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xc2f5f219b8e429f85dc4d3575fc704f85178bbb4,3,20128.795832746804,20128.795832746804,0.00012255763891464328,0.21689270209199882,0.0,0.0,0.0,0,0.0,False,False,223539.8236631682,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x4d39db29d5ebfb69a86fdef1ff403df67e827c5a,2,1139304.9569043922,1139304.9569043922,9.03793861696901e-05,0.15994620533945497,0.0,9.827913327775768,9.827913327775768,0,2.519161145249596,True,False,76889.98314244743,51165960,0.2563271633796273,single,False,0.0,0.0,0.0
0x6f4711db0436e8e6e5ffd0c989423d48069e361f,2,13620.919839375749,13620.919839375749,8.688180292943996e-05,0.15375646240308954,0.0,0.0,0.0,0,0.0,False,False,103421.58381470246,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0x2dedbbc856681b47c603d7ca62ae9fa2e7dad4e0,6,275464.70895840914,9797.672468661247,7.219219651761598e-05,0.12775997246134524,265667.0364897479,0.0,-265667.0364897479,265667.0364897479,0.0,False,False,197171.01825706955,51165960,0.2563271633796273,single,False,265667.0364897479,0.0,265667.0364897479
0xc0195e559e47b65edb40a74ea5c43753121b6a4f,2,3188.016567994266,3180.0465265742805,6.876610588839777e-05,0.1216967514270305,7.970041419985591,0.0,-7.970041419985591,7.970041419985591,0.0,False,False,228271.66492318065,51165960,0.2563271633796273,single,False,0.0,-7.970041419985591,0.0
0x91a41ae4355e1b48323d37240d753af7c597ed17,2,63211.503956289,63211.503956289,3.616108518004979e-05,0.06399499488352853,0.0,0.0,0.0,0,0.0,False,False,300670.9954928644,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xe87e89e6d880307b5c86fb6cb4f13e514b1f3015,2,46460.39144321513,46460.39144321513,1.6473762854540594e-05,0.029153947242999634,0.0,0.0,0.0,0,0.0,False,False,106858.15874630785,51165960,0.2563271633796273,single,True,0.0,0.0,0.0
0xf527c7bd00b617e7c1f1e7e7b47672fc9393a594,5,78958.06321556139,78958.06321556139,1.6022434927646283e-05,0.028355223193967785,0.0,0.0,0.0,7.275957614183426e-12,0.0,False,False,91626.79596593893,51165960,0.2563271633796273,single,True,0.0,0.0,7.275957614183426e-12
0x1e0c25c9572dd087336683ee429567f7f7475fa5,2,483482.4731294863,479372.87210788566,1.0598292738460477e-05,0.018756010396117816,4109.601021600654,0.0,-4109.601021600654,4109.601021600654,0.0,False,False,91265.78862976591,51165960,0.2563271633796273,single,False,0.0,-4109.601021600654,0.0
0x0aa9fe1a1c971376504c0868324b86fd63ef8c1c,22,16674709.20281624,0.0,0.0,0.0,16674709.20281624,0.0,-16674709.20281624,16674709.20281624,0.0,False,False,2799.730874788922,51165960,0.2563271633796273,single,False,1.18e-16,-16674709.20281624,-1.862645149230957e-09
0xda4bcee76b29efec9697fcf663601c2042043968,26,35554587.51368319,0.0,0.0,0.0,35554587.51368319,190.84460268609513,-35554396.6690805,35554587.51368319,48.918655652838765,True,False,2832.168243070328,51165960,0.2563271633796273,single,False,0.0,-35554587.51368319,-3.841705620288849e-09
0x8afc1142f5d3ca6c55bbc8c81d0c9cdf2cce380c,17,18190622.818722237,0.0,0.0,0.0,18190622.818722237,3100165.0361132408,-15090457.782608997,18190622.818722237,794656.5097156068,True,False,2876.7183241234875,51165960,0.2563271633796273,single,False,18190622.818722233,-3.725290298461914e-09,18190622.818722237
0xd73d6b8b9e875569c0f03c572a3806e619bcbec2,1,10118788.862751504,0.0,0.0,0.0,10118788.862751504,1402640.2215317152,-8716148.64121979,10118788.862751504,359534.7892273966,True,False,2942.560520310237,51165960,0.2563271633796273,single,False,10118788.862751504,0.0,10118788.862751504
0x6099ff02f63c69162175249c2700c84c0a94dafa,1,19534744.578414317,0.0,0.0,0.0,19534744.578414317,137305.90079989657,-19397438.67761442,19534744.578414317,35195.23206732199,True,False,3092.4256605440805,51165960,0.2563271633796273,single,False,19534744.578414317,0.0,19534744.578414317
0x7a426099120f387378a1fad0ad6e1ad5c6bd8871,8,15640517.759450125,0.0,0.0,0.0,15640517.759450125,0.0,-15640517.759450125,15640517.759450125,0.0,False,False,3208.7503340745047,51165960,0.2563271633796273,single,False,103400.70085322188,-15537117.058596903,103400.70085322234
0xa19af1749144d296a2e3a3a30585f4c8450dd645,2,19953247.79793481,0.0,0.0,0.0,19953247.79793481,0.0,-19953247.79793481,19953247.79793481,0.0,False,False,3531.6415994683985,51165960,0.2563271633796273,single,False,19953247.797934808,-3.725290298461914e-09,19953247.79793481
0x31447da02f4e5a0ec87dc3090bd4c8b8dab3a7ee,1,18087006.013929006,0.0,0.0,0.0,18087006.013929006,0.0,-18087006.013929006,18087006.013929006,0.0,False,False,3874.6551579857,51165960,0.2563271633796273,single,False,18087006.013929006,0.0,18087006.013929006
0xf89f3858bc7bac05a83ec284e3e9acdb58bf892a,10,3359693.5815438046,0.0,0.0,0.0,3359693.5815438046,76676.80183250019,-3283016.779711304,3359693.5815438046,19654.34711074658,True,False,4226.367800806672,51165960,0.2563271633796273,single,False,1749534.1579754478,-1610159.4235683568,1749534.1579754476
0x998ae7cee39e1416b82121cae22d170dd6227a9f,7,17944456.67437919,0.0,0.0,0.0,17944456.67437919,0.0,-17944456.67437919,17944456.67437919,0.0,False,False,4326.413018258249,51165960,0.2563271633796273,single,False,6.82e-16,-17944456.67437919,-9.313225746154785e-10
0x3be9ec4e7b63efb3b70dad6c6b738aa2ac248182,1,34131.070178735456,0.0,0.0,0.0,34131.070178735456,0.0,-34131.070178735456,34131.070178735456,0.0,False,False,15555.210860304884,51165960,0.2563271633796273,single,False,2.32868837e-10,-34131.07017873522,2.3283064365386963e-10
0x1aa511c41636dc4e1dafe5092157eb606da01d03,1,4676.818666470679,0.0,0.0,0.0,4676.818666470679,0.0,-4676.818666470679,4676.818666470679,0.0,False,False,64112.40521094246,51165960,0.2563271633796273,single,False,0.02865675984706579,-4676.790009710832,0.028656759846853674
0x07cdaf0140c60a0c34681065abf49bb8d85b8cbe,10,8343341.054320527,0.0,0.0,0.0,8343341.054320527,0.0,-8343341.054320527,8343341.054320527,0.0,False,False,90678.04319198141,51165960,0.2563271633796273,single,False,64620.88228986996,-8278720.1720306575,64620.88228986903
0xdabedbfe4b6f6fc6f238feb4d2e42ffe6069506a,1,83186.99335155975,0.0,0.0,0.0,83186.99335155975,0.0,-83186.99335155975,83186.99335155975,0.0,False,False,85095.99431798501,51165960,0.2563271633796273,single,False,83186.99335155975,0.0,83186.99335155975
0xe16d837a2099b7b8f5aa117f82099c4d115f868b,5,23701006.18832984,0.0,0.0,0.0,23701006.18832984,6410537.219784291,-17290468.96854555,23701006.18832984,1643194.82128683,True,False,101559.69583804603,51165960,0.2563271633796273,single,False,23701006.188329834,-3.725290298461914e-09,23701006.18832984
0x230ba4d7e1ab2de967c684576f8a67c7364c82ef,2,603149.4455812033,0.0,0.0,0.0,603149.4455812033,0.0,-603149.4455812033,603149.4455812033,0.0,False,False,102437.62911739298,51165960,0.2563271633796273,single,False,603149.4455812034,1.1641532182693481e-10,603149.4455812033
0x95ca0aa461c6b90be4ad9ac20ece74e7aa82abb5,1,19137.41076197967,0.0,0.0,0.0,19137.41076197967,0.0,-19137.41076197967,19137.41076197967,0.0,False,False,91549.6249937038,51165960,0.2563271633796273,single,False,19137.41076197967,0.0,19137.41076197967
0xd3e8e26b1b2a520eba7c9f3db9410a20443e8dc7,22,7352053.07571599,0.0,0.0,0.0,7352053.07571599,0.0,-7352053.07571599,7352053.07571599,0.0,False,False,91669.17410751585,51165960,0.2563271633796273,single,False,7352053.07571599,0.0,7352053.07571599
0x029c9e353b8cc4f39d7335346d2961aa863c15ba,2,673315.1912481947,0.0,0.0,0.0,673315.1912481947,0.0,-673315.1912481947,673315.1912481947,0.0,False,False,141634.61662681852,51165960,0.2563271633796273,single,False,673315.1912481947,0.0,673315.1912481947
0x8539fe6b646f0fbd0da716eca05e2106fc808c3c,5,1270840.5351673504,0.0,0.0,0.0,1270840.5351673504,2108.3975842797536,-1268732.1375830707,1270840.5351673504,540.4395720548879,True,False,182053.38577464886,51165960,0.2563271633796273,single,False,1270840.5351673502,-2.3283064365386963e-10,1270840.5351673504
0xa7c25235fdfe65e6b01676238f3542c536869a5d,1,82693.56883592924,0.0,0.0,0.0,82693.56883592924,3080.3781043281647,-79613.19073160108,82693.56883592924,789.5845816191521,True,False,235410.32315286886,51165960,0.2563271633796273,single,False,16538.713767185844,-66154.8550687434,16538.71376718585
0x19d72c444406e4931b2412910474e9d27b7e9484,1,82558.93759509404,0.0,0.0,0.0,82558.93759509404,16.181393515696747,-82542.75620157835,82558.93759509404,4.147730699408042,True,False,235794.2135569209,51165960,0.2563271633796273,single,False,82558.93759509404,0.0,82558.93759509404
0xb8f305f27ccc406373de0082cc06cb1d065504ea,2,8110870.254349493,0.0,0.0,0.0,8110870.254349493,0.0,-8110870.254349493,8110870.254349493,0.0,False,False,230056.08199715376,51165960,0.2563271633796273,single,False,8110870.254349493,0.0,8110870.254349493
0xae42743b5d6a3594b7f95b5cebce64cfedc69318,1,862924.9851892103,0.0,0.0,0.0,862924.9851892103,0.0,-862924.9851892103,862924.9851892103,0.0,False,False,243639.64080500705,51165960,0.2563271633796273,single,False,862924.9851892103,0.0,862924.9851892103
0x239cdc761ae531a39a5dbe552e60d5ad69f4a22a,1,72450.12634288459,0.0,0.0,0.0,72450.12634288459,8.935017007e-09,-72450.12634287565,72450.12634288459,2.2902875641530375e-09,True,False,246466.45380342595,51165960,0.2563271633796273,single,False,72450.12634288459,0.0,72450.12634288459
0x9adf17b7d91731ed74c2502695794ec95b8f2a26,3,3532565.5224331967,0.0,0.0,0.0,3532565.5224331967,1241.4395173664147,-3531324.0829158304,3532565.5224331967,318.2146699939067,True,False,203076.54514460656,51165960,0.2563271633796273,single,False,3532565.5224331967,0.0,3532565.5224331967
0x1623db3ea9313236ade716e19333dadac9044428,1,43179.48915813376,0.0,0.0,0.0,43179.48915813376,1.3060713169913325,-43178.18308681677,43179.48915813376,0.33478155585588226,True,False,190210.59755212147,51165960,0.2563271633796273,single,False,43179.48915813376,0.0,43179.48915813376
0xf028cad7afc6623e017616d9aacfd6ce81c17bd5,2,189612.32656696736,0.0,0.0,0.0,189612.32656696736,1277.2738761466385,-188335.0526908207,189612.32656696736,327.39998953156925,True,False,188283.38625945523,51165960,0.2563271633796273,single,False,189100.01353784767,-512.3130291196867,189100.01353784767
0x06d4e8315d918ea4dd87760ec1d43be41471acd1,5,5861373.766001121,0.0,0.0,0.0,5861373.766001121,0.0,-5861373.766001121,5861373.766001121,0.0,False,False,199396.93032409204,51165960,0.2563271633796273,single,False,5861373.766001121,0.0,5861373.766001121
0x11888114ec90215435d50e69281b5f6be126cd4d,3,2219301.940913055,0.0,0.0,0.0,2219301.940913055,0.0,-2219301.940913055,2219301.940913055,0.0,False,False,211658.05459980757,51165960,0.2563271633796273,single,False,2219301.940913055,0.0,2219301.940913055
0x730c15db778aea1f6e719521a26a53197b96d79a,1,387795.8611274064,0.0,0.0,0.0,387795.8611274064,0.0,-387795.8611274064,387795.8611274064,0.0,False,False,149373.4581451593,51165960,0.2563271633796273,single,False,370811.4826370996,-16984.378490306844,370811.4826370996
0x9f13f573b54459f4996937db48cbc63871b79ac4,1,8228347.302575884,0.0,0.0,0.0,8228347.302575884,0.0,-8228347.302575884,8228347.302575884,0.0,False,False,106462.61722941854,51165960,0.2563271633796273,single,False,8228347.302575884,0.0,8228347.302575884
0x6bf192ebef135e0f645e99d59d9bf44e7711606c,2,143339.1615739247,0.0,0.0,0.0,143339.1615739247,0.0,-143339.1615739247,143339.1615739247,0.0,False,False,90642.55449514982,51165960,0.2563271633796273,single,False,143339.16157392468,-2.9103830456733704e-11,143339.1615739247
0x06804af6c0546b5aa77deefa01fa5544d93f11e3,2,18686685.99214471,0.0,0.0,0.0,18686685.99214471,0.0,-18686685.99214471,18686685.99214471,0.0,False,False,123243.37185225914,51165960,0.2563271633796273,single,False,18686685.992144715,3.725290298461914e-09,18686685.99214471
0x7754e5aec57dd109e6e60579b6b8677fc23f2261,1,931672.4350479279,0.0,0.0,0.0,931672.4350479279,23.89352482407716,-931648.5415231038,931672.4350479279,6.124559441296407,True,False,94025.68503164855,51165960,0.2563271633796273,single,False,931672.4350479279,0.0,931672.4350479279
0x99ca9a6df97e8df574c941a8fd67810fc2f3e5b4,1,15841083.122291103,0.0,0.0,0.0,15841083.122291103,240.27581347607966,-15840842.846477628,15841083.122291103,61.58921769705593,True,False,55858.553507094126,51165960,0.2563271633796273,single,False,15841083.122291103,0.0,15841083.122291103
0xfe277aa25a4f65a182c0ec135854794eb7131e79,1,5913002.501146186,0.0,0.0,0.0,5913002.501146186,3020000.0,-2893002.501146186,5913002.501146186,774108.0334064744,True,False,84963.83030862299,51165960,0.2563271633796273,single,False,5913002.501146186,0.0,5913002.501146186
0x54fe78662c46018f5bd46a6d90da6252faf0c5de,1,1246984.9623319926,0.0,0.0,0.0,1246984.9623319926,0.0,-1246984.9623319926,1246984.9623319926,0.0,False,False,70959.95668961736,51165960,0.2563271633796273,single,False,0.0,-1246984.9623319926,0.0
0x11be4f09de01962c7bd94f21fcc48b5c8228e79e,1,698443.9329799673,0.0,0.0,0.0,698443.9329799673,8.03311792482e-07,-698443.9329791641,698443.9329799673,2.0591063307631488e-07,True,False,75520.78610943999,51165960,0.2563271633796273,single,False,698443.9329799673,0.0,698443.9329799673
0x08cf645b79c6d83e64151ddaa7a3969484a63cc1,1,6558.815220911143,0.0,0.0,0.0,6558.815220911143,0.0,-6558.815220911143,6558.815220911143,0.0,False,False,76395.30992812538,51165960,0.2563271633796273,single,False,6558.815220911143,0.0,6558.815220911143
0xf7efe9c4bd5cd26b5b351a58440f2571f31bf3eb,1,230655.48716841845,0.0,0.0,0.0,230655.48716841845,0.0,-230655.48716841845,230655.48716841845,0.0,False,False,78996.76318663286,51165960,0.2563271633796273,single,False,230655.48716841845,0.0,230655.48716841845
0x386c7cfb53ae9b02f6f28f2c1ed5179b1ba54e2a,3,2078213.6532847385,0.0,0.0,0.0,2078213.6532847385,0.43120885616537785,-2078213.2220758824,2078213.6532847385,0.11053054292504502,True,False,62449.423004667544,51165960,0.2563271633796273,single,False,2078213.6532847385,0.0,2078213.6532847385
0x3c0c1e72298c6aabb16790b8000e46530ca07e6a,1,5869195.427122353,0.0,0.0,0.0,5869195.427122353,0.0,-5869195.427122353,5869195.427122353,0.0,False,False,14925.57881539754,51165960,0.2563271633796273,single,False,5869195.427122353,0.0,5869195.427122353
0xcb6dd7803f2f09c3af54ff87678fac6226ab9c16,2,19323407.02741328,0.0,0.0,0.0,19323407.02741328,37.8437104949205,-19323369.183702786,19323407.02741328,9.700370962922804,True,False,18901.270637077494,51165960,0.2563271633796273,single,False,19323407.027413275,-3.725290298461914e-09,19323407.02741328
0xd2d57fcd9bdc34fb7525ab5a619033f1bdf51ba9,1,393042.06831381144,0.0,0.0,0.0,393042.06831381144,0.0,-393042.06831381144,393042.06831381144,0.0,False,False,17965.46294416729,51165960,0.2563271633796273,single,False,393042.06831381144,0.0,393042.06831381144
0x1740e4fb456ff41bfde6cf74f35e4b8efc7dfa11,1,432949.8201956125,0.0,0.0,0.0,432949.8201956125,0.0,-432949.8201956125,432949.8201956125,0.0,False,False,40467.109509783906,51165960,0.2563271633796273,single,False,432949.8201956125,0.0,432949.8201956125
0x4c682e721b44c6098e1a74d7fa3df159e5e0779d,1,350911.5069762235,0.0,0.0,0.0,350911.5069762235,0.0,-350911.5069762235,350911.5069762235,0.0,False,False,49927.766510330504,51165960,0.2563271633796273,single,False,350911.5069762235,0.0,350911.5069762235
0xa63d8e8a4dd26544d56d4a015792c3df06e97f25,1,2247013.292927355,0.0,0.0,0.0,2247013.292927355,0.0,-2247013.292927355,2247013.292927355,0.0,False,False,46782.707982841086,51165960,0.2563271633796273,single,False,2247013.292927355,0.0,2247013.292927355
0xfe3f7c46778583b1c3bced0e6848274501365046,6,1002893.5404526347,0.0,0.0,0.0,1002893.5404526347,0.0,-1002893.5404526347,1002893.5404526347,0.0,False,False,47595.621477221575,51165960,0.2563271633796273,single,False,1002893.5404526348,1.1641532182693481e-10,1002893.5404526347
0x83235522b2083eb5ed9dcb8de5cc74f9293550a1,2,605948.425633709,0.0,0.0,0.0,605948.425633709,405000.0065625235,-200948.41907118546,605948.425633709,103812.50285090209,True,False,48461.85388686631,51165960,0.2563271633796273,single,False,605948.4256337091,1.1641532182693481e-10,605948.425633709
0x0b854b7bb40c48a77e2e5f1b21ffd6b45b6335a4,1,10024226.59619059,0.0,0.0,0.0,10024226.59619059,17.25941593233378,-10024209.336774658,10024226.59619059,4.4240571275242635,True,False,52433.65446094906,51165960,0.2563271633796273,single,False,10024226.59619059,0.0,10024226.59619059
0x4123ffc81579e38dfff74b75d8bdf21c41e62237,5,2095252.2304758686,0.0,0.0,0.0,2095252.2304758686,250001.06109309793,-1845251.1693827705,2095252.2304758686,64082.0628318907,True,False,56069.629334546815,51165960,0.2563271633796273,single,False,2081762.156830962,-13490.073644906515,2081762.1568309623
0x5b56d3e746ffb241f6319241449a928b6026172f,2,448563.1718858017,0.0,0.0,0.0,448563.1718858017,0.0,-448563.1718858017,448563.1718858017,0.0,False,False,86159.35336444156,51165960,0.2563271633796273,single,False,448563.1718858017,0.0,448563.1718858017
0xe2cd1c8287a36496936083f1c175c5144ec52006,1,2573854.2119301027,0.0,0.0,0.0,2573854.2119301027,998961.0184993703,-1574893.1934307325,2573854.2119301027,256060.84419876698,True,False,68070.00841340928,51165960,0.2563271633796273,single,False,2573854.2119301027,0.0,2573854.2119301027
0x35642606ef73c2119e2a24916aecf1892c779501,1,7471867.466008148,0.0,0.0,0.0,7471867.466008148,7000.000000004197,-7464867.4660081435,7471867.466008148,1794.290143658467,True,False,57531.690055012245,51165960,0.2563271633796273,single,False,7471867.466008148,0.0,7471867.466008148
0x728d820ab7f4b7487f2a6b65888d9bb03957ac70,1,120533.14959564354,0.0,0.0,0.0,120533.14959564354,0.0,-120533.14959564354,120533.14959564354,0.0,False,False,73412.16853332812,51165960,0.2563271633796273,single,False,120533.14959564354,0.0,120533.14959564354
0xcbf7e0e51afd93d310b6b99f3b66e4cb566bdcda,1,2240197.7620818843,0.0,0.0,0.0,2240197.7620818843,0.0,-2240197.7620818843,2240197.7620818843,0.0,False,False,78998.38167631198,51165960,0.2563271633796273,single,False,2240197.7620818843,0.0,2240197.7620818843
0xa6913974122c70ada629708d565e63999db66b36,2,28341.18110148314,0.0,0.0,0.0,28341.18110148314,0.0,-28341.18110148314,28341.18110148314,0.0,False,False,67732.88241653975,51165960,0.2563271633796273,single,False,0.0175279164618066,-28341.16357356668,0.017527916465041926
0xab0da8c3805336e3caae6f24e2e6de036a30e733,1,1982380.478602136,0.0,0.0,0.0,1982380.478602136,0.0,-1982380.478602136,1982380.478602136,0.0,False,False,75563.38975594788,51165960,0.2563271633796273,single,False,1982380.478602136,0.0,1982380.478602136
0x8065fcde907cc0cc56d4dcaa7c78237432a94b68,1,3149881.495884808,0.0,0.0,0.0,3149881.495884808,14.177672093834989,-3149867.318212714,3149881.495884808,3.6341224711392237,True,False,73038.81034627582,51165960,0.2563271633796273,single,False,3149881.495884808,0.0,3149881.495884808
0x52c754cbaa03a8cda2b3d125ec441f9d754da037,2,1821500.3859077634,0.0,0.0,0.0,1821500.3859077634,1837502.1503226217,16001.764414858306,1821500.3859077634,471001.71389616316,True,False,68946.79557765916,51165960,0.2563271633796273,single,False,1821500.3859077634,0.0,1821500.3859077634
0xbe58f53d173a91ad7952c865cbba24a1f51cb06f,1,21871.23052915472,0.0,0.0,0.0,21871.23052915472,0.0,-21871.23052915472,21871.23052915472,0.0,False,False,64085.01894849433,51165960,0.2563271633796273,single,False,21871.23052915472,0.0,21871.23052915472
0x04d472b816fc47d47e147825a2e859f90270ddd7,1,196669.20520189684,0.0,0.0,0.0,196669.20520189684,0.0,-196669.20520189684,196669.20520189684,0.0,False,False,89984.6001094521,51165960,0.2563271633796273,single,False,196669.20520189684,0.0,196669.20520189684
0x58b37e9c0b052279d68801a5b339f86d11f90bff,3,1693894.6987736516,0.0,0.0,0.0,1693894.6987736516,0.0,-1693894.6987736516,1693894.6987736516,0.0,False,False,91085.36547171966,51165960,0.2563271633796273,single,False,1693894.6987736514,-2.3283064365386963e-10,1693894.6987736516
0x927c221dff2596e48ad8362eb419c486e44d39cf,1,73493.65336646744,0.0,0.0,0.0,73493.65336646744,0.0,-73493.65336646744,73493.65336646744,0.0,False,False,71878.50778303131,51165960,0.2563271633796273,single,False,73493.65336646744,0.0,73493.65336646744
0x91bec218906640186b18b084d53ea436657fbc8f,13,2312874.6721620616,0.0,0.0,0.0,2312874.6721620616,1600001.0798680147,-712873.5922940469,2312874.6721620616,410123.7382069087,True,False,82169.05244750963,51165960,0.2563271633796273,single,False,2300662.891685446,-12211.780476615764,2300662.891685446
0x8ab8c0843d9738885d6273dfe3de86c56eea364c,1,10647389.62951081,0.0,0.0,0.0,10647389.62951081,0.0,-10647389.62951081,10647389.62951081,0.0,False,False,93769.7658099866,51165960,0.2563271633796273,single,False,10647389.62951081,0.0,10647389.62951081
0x63ee5e9df8770504b865901ba3f4d00a9ad38e7c,2,26976.237527539208,0.0,0.0,0.0,26976.237527539208,0.0,-26976.237527539208,26976.237527539208,0.0,False,False,125753.91361893031,51165960,0.2563271633796273,single,False,26976.237527539204,-3.637978807091713e-12,26976.237527539208
0x5e1045bfdfbbdbcebeef016f13fb32c5c83678bb,1,135261.9366488323,0.0,0.0,0.0,135261.9366488323,152.47972233252992,-135109.45692649978,135261.9366488323,39.0846946984106,True,False,132307.44395282044,51165960,0.2563271633796273,single,False,135261.9366488323,0.0,135261.9366488323
0x351005f8a63bc5b0f8f183b828806f3ec61d3086,1,163081.9002305083,0.0,0.0,0.0,163081.9002305083,0.0,-163081.9002305083,163081.9002305083,0.0,False,False,121795.36411647123,51165960,0.2563271633796273,single,False,163081.9002305083,0.0,163081.9002305083
0xef9ffc48ad74ff249e721252a972301feac2fe4a,1,1196549.7874833774,0.0,0.0,0.0,1196549.7874833774,0.0,-1196549.7874833774,1196549.7874833774,0.0,False,False,122882.76139719451,51165960,0.2563271633796273,single,False,1196549.7874833774,0.0,1196549.7874833774
0x79a3f2149ea597cac2a08aad086181ed76252091,1,22657.412049011804,0.0,0.0,0.0,22657.412049011804,0.0,-22657.412049011804,22657.412049011804,0.0,False,False,127588.63739731393,51165960,0.2563271633796273,single,False,22657.412049011804,0.0,22657.412049011804
0xbf1fb77641782c57e8da3fe48d15e19e6476a322,2,5386106.974546051,0.0,0.0,0.0,5386106.974546051,0.0,-5386106.974546051,5386106.974546051,0.0,False,False,129011.72131642178,51165960,0.2563271633796273,single,False,5386106.974546051,0.0,5386106.974546051
0x9df0ee4b483092e967e1bafbc0a00c22d700b81f,1,67111.36690289437,0.0,0.0,0.0,67111.36690289437,0.0,-67111.36690289437,67111.36690289437,0.0,False,False,132846.11346650863,51165960,0.2563271633796273,single,False,67111.36690289437,0.0,67111.36690289437
0x2fbf00f5de91895a3e9915260ecc9c19b5b3393e,1,140763.2172556565,0.0,0.0,0.0,140763.2172556565,0.0,-140763.2172556565,140763.2172556565,0.0,False,False,141233.28601958364,51165960,0.2563271633796273,single,False,140763.2172556565,0.0,140763.2172556565
0xa50bb80cad974ab2eca805bac755c39962f0999d,1,855214.0553432709,0.0,0.0,0.0,855214.0553432709,0.0,-855214.0553432709,855214.0553432709,0.0,False,False,142314.7820088155,51165960,0.2563271633796273,single,False,0.0,-855214.0553432709,0.0
0xfbf94d76d60baffd454cdb417117dc75467512ab,1,106318.19337181057,0.0,0.0,0.0,106318.19337181057,0.0,-106318.19337181057,106318.19337181057,0.0,False,False,143367.73124613622,51165960,0.2563271633796273,single,False,106318.19337181057,0.0,106318.19337181057
0xd8dede449385d0a95557c3bc1a422ef0a889fcfd,1,145809.5918624195,0.0,0.0,0.0,145809.5918624195,0.0,-145809.5918624195,145809.5918624195,0.0,False,False,136303.73446543686,51165960,0.2563271633796273,single,False,145809.5918624195,0.0,145809.5918624195
0x229d68144de5d59d31e8034da4320012d6142986,2,15488526.188712992,0.0,0.0,0.0,15488526.188712992,0.0,-15488526.188712992,15488526.188712992,0.0,False,False,140442.07974985937,51165960,0.2563271633796273,single,False,15488526.18871299,-1.862645149230957e-09,15488526.188712992
0x9fae2fdf070228ef5bb9e326fc1949ae6a5bfda0,1,307561.2670734499,0.0,0.0,0.0,307561.2670734499,0.0,-307561.2670734499,307561.2670734499,0.0,False,False,149092.63118519183,51165960,0.2563271633796273,single,False,307561.2670734499,0.0,307561.2670734499
0xb9e54c07258fc49fcbd990478214d0934a5a6218,1,12952.573208810492,0.0,0.0,0.0,12952.573208810492,0.0,-12952.573208810492,12952.573208810492,0.0,False,False,146099.02363511018,51165960,0.2563271633796273,single,False,12952.573208810492,0.0,12952.573208810492
0x268fe963f16b4f1eef566acf5162904c07e829f8,2,73045.60152807593,0.0,0.0,0.0,73045.60152807593,0.0,-73045.60152807593,73045.60152807593,0.0,False,False,125167.68830790117,51165960,0.2563271633796273,single,False,73045.60152807595,1.4551915228366852e-11,73045.60152807593
0x26f1fa62ef6a63b1d82b85816aeed57af759723a,1,366968.1017805049,0.0,0.0,0.0,366968.1017805049,0.0,-366968.1017805049,366968.1017805049,0.0,False,False,135885.9935824873,51165960,0.2563271633796273,single,False,366968.1017805049,0.0,366968.1017805049
0x483abb4993e93f028aa63d030626cd8fcd1e325d,1,285832.40131583303,0.0,0.0,0.0,285832.40131583303,3.3211231006979514,-285829.08019273233,285832.40131583303,0.8512940636364582,True,False,128097.04773990267,51165960,0.2563271633796273,single,False,285832.40131583303,0.0,285832.40131583303
0xeb886afc02615955897d2c4811de9da4f3690ac4,1,185877.16942695895,0.0,0.0,0.0,185877.16942695895,0.0,-185877.16942695895,185877.16942695895,0.0,False,False,133797.97057854422,51165960,0.2563271633796273,single,False,185877.16942695895,0.0,185877.16942695895
0x54340db7c03c05e3b875ea063493f789f5cba76b,1,73772.6735195982,0.0,0.0,0.0,73772.6735195982,0.0,-73772.6735195982,73772.6735195982,0.0,False,False,134087.81933605098,51165960,0.2563271633796273,single,False,73772.6735195982,0.0,73772.6735195982
