wallet,first_buy_time,first_buy_time_utc,first_buy_mcap_usd,n_buys_sub60k,sol_spent_sub60k,tokens_bought_sub60k
NJXwAmfDKHZXwjKLxGnu7VYCXnp7h7547z2S4ucKbRV,1785083507,2026-07-26T16:31:47Z,17252.853961778437,2,0.714541407,2916693.825432
9aTVpm4nqSRvt9z11CEUQ7EjpZZ6S3PHCy5t7sAsu1o9,1785083507,2026-07-26T16:31:47Z,17003.116559672086,2,0.723561148,2993865.285157
A1VtyWpvCc4928qLwtwu1BPnvaSvGac2z6S8f7WKFMEw,1785083507,2026-07-26T16:31:47Z,16746.63865679881,2,0.761897446,3195876.655963
Ckm6DF7m77M2WzriP8W26vLWuoNz6EKGC1gRxLHsNZDq,1785083507,2026-07-26T16:31:47Z,14770.92978815912,1,0.098765431,480143.27625
3fMLs38gstqbwNgjTUEzfpNQtXt8utqbyFHTKBmKMw17,1785083510,2026-07-26T16:31:50Z,16900.567744661705,1,0.009777777,41544.406207
H3HAyZcLcjWxCyfhULbwyfE3CF9tnn2uVjKkqtQraqf5,1785083513,2026-07-26T16:31:53Z,16243.24027841391,1,0.068444443,302579.323065
7Ys7PwYJrLuwVsuoARjAy5NQZo68qMtqSwgg2MhFncb9,1785083513,2026-07-26T16:31:53Z,16259.618133323753,1,0.017556236,77534.464288
EWrb3GdeWmUxrGaGyLwnoXGQJMJ9zRNTwVaC2jYH8n39,1785083514,2026-07-26T16:31:54Z,16263.892325922476,1,0.004888888,21585.361168
5yMvxJvaSfjGRXvM86Nt3Fa3YiM3x9xU2seN5Fsp2tpF,1785083515,2026-07-26T16:31:55Z,16158.188350695076,2,0.342222221,1324855.457757
9UeM3cDFALtCccb9TjVWkyYo5mfXpxPuvpgPLGdKopyL,1785083515,2026-07-26T16:31:55Z,16223.254423242697,1,0.097777777,432788.689286
DbG7RyLFBWXpEWgfKUA8qByvBZEZ3chqGh9TLkpjpF3b,1785083518,2026-07-26T16:31:58Z,15883.216845444773,1,0.977777777,4420540.962436
FR2foNg3m2X2pYmWEZgBb3gCWpbF8fHhkgo8CGdMHzZa,1785083519,2026-07-26T16:31:59Z,19205.715349188165,4,2.862383616,10347538.549487
Asv93YcxAm5DXJ69hcBrmSnb7V8okFAqUkm3MpAens4i,1785083519,2026-07-26T16:31:59Z,16221.698183446211,1,0.293333333,1298490.636355
8M3bQsiffCKZ6pbAwtm2v1HDfVyfScu9fePfcJfpAomX,1785083519,2026-07-26T16:31:59Z,18425.12004901053,4,2.891519127,10762800.077445
8zgiH1ZyTbsQw13oNKNSFkDyj59xSq8xbWKrvwxqNPRy,1785083519,2026-07-26T16:31:59Z,17639.172424722256,4,2.9885910879999997,11446280.724693
7FPPD3ddrjPfhRJ7Ktf97c6DDyFVAcbc4Ws9AjH6yXK6,1785083519,2026-07-26T16:31:59Z,16852.15901423938,1,2.013061726,8577787.149475
GZ2VofY4gMPEopeN3oD4UZYh7W91tB7WdmzRDjKMUbJe,1785083520,2026-07-26T16:32:00Z,20270.1834415186,1,1.032142532,3656416.984668
B7cRRKmjDt5KkFKfhD3NicgwywvkicgHvqVySU4LN4od,1785083520,2026-07-26T16:32:00Z,19850.8045362259,1,0.950765494,3439291.770678
HPPiUuVSFUxYsLygarsQ4NVmdGAJ6DHg7AujbVG8yHsm,1785083520,2026-07-26T16:32:00Z,19626.454556578054,1,0.120752592,441802.664537
5DxSJt88LYpwceUrjyNbxtqRTNHDtpYq7H5gTbFEcUuF,1785083520,2026-07-26T16:32:00Z,20694.0551848473,1,0.950425307,3297965.520771
9jVLi4onbfoRoYmhjKt1Nm3xmaUYR4vVNZ9zqdhic5uy,1785083521,2026-07-26T16:32:01Z,20737.917635521422,1,0.197530863,683980.2127
9HJb6Y6t5Bntxq9Fa58aNuewXCfsEZnWfpf6JevRUUdC,1785083521,2026-07-26T16:32:01Z,21331.61406030863,1,0.098765431,332471.917113
8EDnMf26D4NYxBoHnCiQ6jGx3tqysfhur6eBYHDCACrC,1785083523,2026-07-26T16:32:03Z,21243.270372707168,1,0.097777777,330516.012582
wPBUBzZqycXSKoE5SSA2hnoRc8dusQhptrfUfnfDsan,1785083524,2026-07-26T16:32:04Z,21289.411129896187,1,0.395508921,1334032.336628
NiggaLo8cqEGwk7ZKhA3TA87CDPScMAzH8CShbNWJFg,1785083525,2026-07-26T16:32:05Z,20620.302744988203,1,0.197530863,687881.52583
3YkT717kqX5edfDHUBjH9roVthZHzSPYLChsNPjoXB9f,1785083525,2026-07-26T16:32:05Z,20716.5526195722,1,0.138271604,479279.921513
FSG4XbDyJWJKVuvmwMbyypTh4Cqnoc8xR4gTr3ViNuLc,1785083525,2026-07-26T16:32:05Z,20674.77672325738,1,0.056197529,195186.651678
FUS7oxTdvncd5z2Zgznstq6hJHfYLXdCZ546A8ZzuCLG,1785083526,2026-07-26T16:32:06Z,21814.055147895808,1,0.296296296,975356.848436
4pBk4GacSZVDbkxK9Z8RiYw4LxyAJ7RvSCHYaizEkpw7,1785083531,2026-07-26T16:32:11Z,21337.633367789338,1,2.962962962,9971343.929426
9FCoF2Q2SzsTwjr5oEHUcBaT5SYWecmV1QmdR7dmAP33,1785083531,2026-07-26T16:32:11Z,20074.060879974844,2,0.197530862,650776.833382
7vvD6TWN6FvsDLAii4CJKQugj2V4FT54YhV3J5ZDQ7ps,1785083532,2026-07-26T16:32:12Z,22675.597649501637,1,0.118518517,375319.551144
3hZEk5bAdApcgJg6kNjASis5QYR2KWsHnXKxHhvb8vQ6,1785083532,2026-07-26T16:32:12Z,22429.176246961575,1,0.977777777,3130405.232339
6wAAZph57VDsCiabg2rt2cYh8ogxQquyeEc4kHSjnBbA,1785083533,2026-07-26T16:32:13Z,22098.359881636246,2,4.932815281,14919510.327854
FPACLbrvNT8NMpJNShGxUzeDVm4inQXo2yVKVFZ5mf3n,1785083533,2026-07-26T16:32:13Z,23196.917307512,2,4.844962496000001,14639277.603847
91VyLw28TJyRY6eauq3gjAUPo1xb949v5XFK6noWZFk,1785083534,2026-07-26T16:32:14Z,23795.741730886315,1,0.097777777,295062.919122
5TxsqqZYcGW9qbNwt9wLF4PhHe9W4dHwpjwFDw83TBua,1785083534,2026-07-26T16:32:14Z,26469.189703199594,2,0.987654318,2891820.950762
8nDbbXEnHLc6q6dzgwSqLEM1ZGKr1nzpdLwaxPbhArHS,1785083535,2026-07-26T16:32:15Z,26567.405733936757,1,0.98765432,2669497.641049
CoAmJNSXezCKgwUA7j62Btyph38sw75xM16aZb2HGeFo,1785083535,2026-07-26T16:32:15Z,25859.48202765711,2,0.420444444,1229284.740645
EyoNxgo2uZ9nwb5qyqQMrXtoeGP4p7VQ4AdEWNbgMAYo,1785083536,2026-07-26T16:32:16Z,25859.741486268907,1,0.012366266,34339.038211
qoumkt2z3bNJ3y5DbzHKqQW2sxyvt9eRr19jCPmdRvV,1785083537,2026-07-26T16:32:17Z,20237.4729668652,1,0.009777777,34694.25519
6zH2qz3ESvhCcTkL7hTmMtsUZKgf9QpbnXTnD2UQQzpr,1785083538,2026-07-26T16:32:18Z,21164.40873831464,1,0.293333333,995242.695292
8jpuDFp5HoFFHtVZZJyxUt5jwLYa8XqXsbEpCCJDdpzK,1785083538,2026-07-26T16:32:18Z,23213.35015398628,1,0.009777777,30246.562726
3yWgHqJTFDPde354uUvRdDyQwedeWexwZysNiEGYUxfj,1785083538,2026-07-26T16:32:18Z,21762.98196887408,1,0.977777777,3226231.165424
HrS3ZAYtTsoRwHXjRMFKkyFjDEMB5S9EsvuLLhGYDj5X,1785083538,2026-07-26T16:32:18Z,24474.99893781927,1,0.195555555,573748.01703
EeZGKJtLJdF7CnVEuDX93LABAcvk6RGj7qw3p7yy7weR,1785083538,2026-07-26T16:32:18Z,23696.67169376603,1,0.98765432,2992894.017019
FPrY3PfTktQKfKn7uyJxHmMfgAqV97BUeFA19BC98iDw,1785083538,2026-07-26T16:32:18Z,23972.835429995197,1,1.955555555,5857664.265162
8axH7qoBwDjEruiucFm67RjrUQt9Df37jMBU4dGePVaf,1785083538,2026-07-26T16:32:18Z,23942.911213794298,1,0.078222222,234599.409938
2jzG4syvTo8uci2ppb7TJqLFqSRbydqrGw11QXnrYjKZ,1785083538,2026-07-26T16:32:18Z,21979.73161735293,1,0.000987654,3226.681981
4qto7bL6cK24gnbWCAyZecvRJR1J2UofDefrX98cd8V8,1785083539,2026-07-26T16:32:19Z,22431.469818539026,1,0.977777777,3130085.154853
AMz6rV288PF3s53Xfd1dwGDKDKtiPEgqHHU6Y1T6tMDZ,1785083540,2026-07-26T16:32:20Z,24169.13565860966,1,0.009792592,29094.457458
3Dh6voLEgeYMwp3yPUVJ2oCgzEVw9uufujogXrwCNth9,1785083541,2026-07-26T16:32:21Z,23160.421059835506,1,0.098765431,306219.071036
CGNHBChec8HTAgKRy9KgWh7anKtRpkDh7KAST89nnurD,1785083542,2026-07-26T16:32:22Z,24015.90277465734,1,0.019392295,57983.44496
6pPabs6DcL9r5siEQVcEQHCFkGCTkGevHbQ19goxwPaR,1785083542,2026-07-26T16:32:22Z,24015.272709384353,1,0.128875513,385351.102964
BRGBSRgZS9a9L9Dov5hhDA65uvtT7bvbztLfuPtnxBZn,1785083542,2026-07-26T16:32:22Z,23578.350871186074,1,1.76,5360100.88305
8g6ABtMuBdx2mm2UFixft2WNcLhYuYGKrrgnFEwi7Rxh,1785083544,2026-07-26T16:32:24Z,24243.004478288065,1,3.911111111,11584770.492829
ASfj1vNSroFe96smvafmfpmXjJmAmtFLc5d7CuPkETAd,1785083545,2026-07-26T16:32:25Z,25258.191548851722,1,0.098765431,280786.635418
Adts2vARCKwQSt7ae1LALsU2QaTda1Qz7edoUKx8woQ7,1785083546,2026-07-26T16:32:26Z,25194.156591782747,1,0.044,125408.384743
CYieHKcG7HZNdqzSVQQpMmHHhqNZDU7WXpF17YHKMMiq,1785083546,2026-07-26T16:32:26Z,25345.21459139632,1,0.684444444,1939170.303977
HVMdaWMyD4prgb73TsoektvYyMMgieuG6ELJ3a87H4tj,1785083547,2026-07-26T16:32:27Z,25531.38155602044,1,0.293333333,825013.058959
HXQFEgBUZf4rBWXskHLFyRNcXGZKBrMEd8mbH22F2pXH,1785083548,2026-07-26T16:32:28Z,25016.293325331982,1,0.195555555,561333.444758
8pyP5ssNhtYY77ioqRysFYXsFUSUDN5fJk4g3GT8Xaav,1785083548,2026-07-26T16:32:28Z,24960.27640503081,1,0.097777777,281296.605208
C68qKMfFUZmhrodQ7PXQWxbypX4sGB8mHbu3nuRLnMN7,1785083548,2026-07-26T16:32:28Z,25690.07008829778,2,1.173333332,3217333.631233
8yban3741hUrGuqutxCvnortoq3MD38HA7kaodyXR6c7,1785083548,2026-07-26T16:32:28Z,25634.441215397,1,0.039111111,109559.494505
WGmMkSsnghKe6PFAyDvafxQRTUa7WnUkry8pD6LsfGq,1785083549,2026-07-26T16:32:29Z,24570.5557297005,1,0.025671073,75024.44034
DX7gLxbTJXBJgEqaSTXzoK46ByPaemjnoimW5ZeXG8mf,1785083550,2026-07-26T16:32:30Z,24718.99318138361,1,0.260216811,755924.279301
7qrG7QsAtkwSKsCeLmL4NPmQBNMjJDQu8rSdKcpw3BSh,1785083553,2026-07-26T16:32:33Z,24900.91708346242,1,0.049382715,142407.657641
4eDNWwYRpTZn7HvxscNQYo245qdo5LbxCAJsGrRWEMVi,1785083554,2026-07-26T16:32:34Z,24920.303849252523,1,0.097777777,281747.809347
H6tV9WXDZ56dnf9dJUqvJLvWng96d1JTPNHehcUaibv6,1785083555,2026-07-26T16:32:35Z,24565.859235082993,1,0.098765431,288699.961759
4JWJ8EQGGiTr7nPHK6pxVot2FZzj5WBv8Tdv23iyn3q4,1785083556,2026-07-26T16:32:36Z,24853.132545773205,2,0.00987654,27490.393653
7XjHPMjWw3VTEbSh5xiMm1zSLtPsVu4EMLEXpQdR1uLF,1785083557,2026-07-26T16:32:37Z,26005.459509955173,1,4.888888888,13499552.026133
J7eGtUDzggufnqrVZXnZ1FBK15PK69i7dV3SvJvMbd6J,1785083558,2026-07-26T16:32:38Z,26751.876637881218,1,0.493827159,1325544.890774
3s1YTjcrgqyGPzge7Za45Lezbkhjnp5YqqioYmXf8jiB,1785083558,2026-07-26T16:32:38Z,27395.8166978026,1,1.955555555,5125776.062159
BcMsuyHNwuWAzYPMsnWHuwe8Ks4Kv8qTMawLGAtconSC,1785083559,2026-07-26T16:32:39Z,27119.603886956585,1,0.244444444,647247.752045
E7DGzEMrHAZdiuhfDp21ofEqmmVdsukHPdQ98tMieK4W,1785083559,2026-07-26T16:32:39Z,27422.989496945505,1,0.98765432,2586210.629714
Eu6c58wfzSuo8e89Y8enyfM7RBAHCdhoax4Ah7EVdJLS,1785083559,2026-07-26T16:32:39Z,26938.21834774217,1,0.493827159,1316375.602061
C4nt8V8cvi5sunMGiJwN3W2Rrq7PdnyY3gZtv9KfNEF2,1785083560,2026-07-26T16:32:40Z,28308.076009761393,1,1.343440933,3407861.573906
FDxxx8dBvwzWXDPcsHJF5BYQCrNVvZaBEuQ2iRgMcTiu,1785083560,2026-07-26T16:32:40Z,29049.612653596192,1,1.5898924,3930077.453416
87YUKC4TmkdzbxKuCwciRu47uLyKSaU96UegG7FjnuRZ,1785083560,2026-07-26T16:32:40Z,27970.296615033163,1,0.008765936,22504.789011
Bj1Xub8zasrUATFPEmAbPjbasJ3qcQiAao2a7SY6PKQ5,1785083560,2026-07-26T16:32:40Z,27746.035398682918,1,0.98765432,2556099.490124
8MkAfZeoupvzAwTQswkZAopSHAeXv5f1WXqGJNi5WGQi,1785083562,2026-07-26T16:32:42Z,28921.9933201742,1,0.098765431,245216.937271
8pZnR6m2BUsBXL7jDTyBzgGLumyAYLneDF4CSS4YGZj4,1785083562,2026-07-26T16:32:42Z,29016.233922621068,1,0.097777777,241976.303214
B67cMZBA6UPKwvrHRQnjB9ULGQmBquqfeYhuWSh7gcP7,1785083562,2026-07-26T16:32:42Z,29053.564480024543,1,0.048888888,120832.694226
